[1.0238416, 1.0536637] 
[0.911727, 0.87248456] 
[1.0599517, 1.0856484] 
[1.0321429, 1.0133213] 
[1.0456874, 0.9679314] 
[0.9320465, 0.85460925] 
[0.9626317, 0.89140123] 
[1.1408445, 1.0578488] 
[1.0808804, 1.0211173] 
[0.9900013, 0.8792144] 
[1.1602151, 1.1065264] 
[1.1068952, 1.0936921] 
[1.0350467, 1.0278733] 
[0.92987144, 0.9588934] 
[1.0834584, 1.0805268] 
[1.1766098, 0.98266757] 
[1.1794348, 1.030447] 
[1.2849705, 1.168976] 
[1.0122621, 0.8610147] 
[1.0231006, 0.8740314] 
[0.92771626, 1.0825723] 
[1.1392839, 1.1542734] 
[1.1187744, 1.1092772] 
[0.9775475, 0.8909744] 
[1.2026047, 1.0958436] 
[1.0070496, 0.9072614] 
[1.0303402, 0.92746127] 
[1.0285537, 0.8773489] 
[0.9859574, 0.8824703] 
[0.9996842, 0.8804552] 
[0.91982424, 0.95298415] 
[0.8828465, 0.8407287] 
[0.9045656, 0.8972132] 
[0.82206976, 0.8368691] 
[0.9129183, 0.90714777] 
[1.1925766, 1.0670105] 
[1.0653139, 0.94404614] 
[1.1001725, 1.0129639] 
[0.9798992, 0.86731064] 
[1.0579686, 0.95213616] 
[1.0253522, 0.9643855] 
[1.0986133, 1.0906622] 
[1.17155, 1.0732574] 
[0.9925191, 1.0028133] 
[1.175998, 1.055605] 
[1.2938068, 1.1706338] 
[1.1213421, 1.0344429] 
[1.16446, 1.0237768] 
[1.0407739, 0.9580557] 
[1.0592263, 0.96287394] 
[1.0119631, 1.0207807] 
[1.1353579, 1.1056657] 
[1.2485015, 1.2530653] 
[1.0715842, 1.2568704] 
[1.1603696, 1.0569618] 
[1.2811809, 1.1157311] 
[1.0392921, 0.8475669] 
[0.9190911, 0.75481015] 
[1.0638587, 0.91325873] 
[0.8979051, 0.78740287] 
[1.4224801, 1.4449344] 
[1.0873146, 1.0068407] 
[0.8832098, 0.8523024] 
[0.9859972, 1.0123193] 
[0.9985355, 0.87719744] 
[1.1499112, 1.036802] 
[1.2738593, 1.1370618] 
[1.1250298, 0.9914035] 
[0.9886843, 0.8939766] 
[0.9932179, 0.91025126] 
[0.95154446, 0.96359694] 
[1.0759932, 0.9280189] 
[1.0876086, 1.1587602] 
[1.0710415, 1.0697885] 
[0.94059014, 0.9634931] 
[1.0257558, 0.9244957] 
[0.9895855, 0.88021094] 
[0.9884944, 0.8630482] 
[1.0633278, 0.9469366] 
[1.0495684, 0.95893276] 
[1.0864905, 1.1019835] 
[0.954952, 0.7996508] 
[1.1772301, 1.2379603] 
[1.0403442, 1.092064] 
[1.2847872, 1.2758936] 
[1.0087899, 0.9214063] 
[1.2005826, 1.0436392] 
[1.2970853, 1.1752712] 
[1.185174, 1.0771759] 
[1.0634797, 0.9316522] 
[0.9947215, 1.0131326] 
[1.1508118, 1.1445351] 
[1.0296026, 0.93042785] 
[1.0427428, 1.0754418] 
[1.0869558, 1.071712] 
[0.9578801, 0.8573752] 
[1.1985106, 1.0803704] 
[1.1404033, 1.0185952] 
[0.957471, 0.8577404] 
[1.0954398, 0.98113596] 
[1.0562031, 1.1260651] 
[1.0891553, 1.0470169] 
[1.0606008, 0.97681236] 
[1.1764736, 1.150928] 
[1.0026532, 1.0430927] 
[1.2333905, 1.0614104] 
[0.8811873, 0.776423] 
[1.1427972, 1.0419295] 
[0.99259704, 0.8464288] 
[1.1134061, 0.9807204] 
[0.94479996, 1.0049106] 
[1.0459257, 1.0334193] 
[1.1054679, 1.0690533] 
[0.93614507, 1.0213487] 
[1.1613889, 1.0515015] 
[1.1299489, 1.0277613] 
[0.98608136, 0.89053714] 
[1.0978088, 0.97022057] 
[1.1155394, 0.9738073] 
[1.0164866, 0.8592833] 
[1.141754, 0.95050704] 
[1.0628594, 1.0296566] 
[1.0425024, 1.0359243] 
[1.0137606, 1.0144532] 
[1.1357442, 1.2214509] 
[1.127888, 1.0192604] 
[0.99571896, 0.8788949] 
[1.2337127, 1.0848532] 
[1.187789, 1.0373726] 
[1.0764804, 0.9664393] 
[1.0488427, 1.1318067] 
[1.069598, 1.0555191] 
[0.9752327, 0.95238435] 
[1.024611, 1.1763396] 
[1.2022367, 1.0937426] 
[1.069565, 0.91924477] 
[1.2465991, 1.0983711] 
[0.96259224, 0.8573396] 
[1.1680479, 1.0554485] 
[1.1077117, 0.9876358] 
[0.8717879, 0.9399885] 
[0.9511119, 1.0027249] 
[0.91044486, 0.8889358] 
[1.0451701, 1.1433501] 
[1.0505478, 1.0162842] 
[1.1151645, 0.975492] 
[1.1365297, 1.0291176] 
[1.1656187, 1.0452299] 
[1.199223, 1.066406] 
[0.94108003, 0.8290142] 
[1.1225455, 1.0689571] 
[1.0747278, 1.0709655] 
[1.1375568, 1.0724292] 
[0.9568306, 1.0601544] 
[1.0629148, 1.1170533] 
[1.144469, 1.0302806] 
[1.1323488, 1.024287] 
[0.98658454, 0.86187327] 
[1.0513705, 0.9593688] 
[1.0796311, 0.9892743] 
[0.9714265, 0.94558686] 
[1.0225993, 1.027775] 
[1.1866724, 1.1468804] 
[1.0415142, 1.0180008] 
[1.0677435, 1.1098062] 
[0.9796796, 0.88429046] 
[0.9835848, 0.89382935] 
[0.9774579, 0.8861715] 
[0.99345833, 0.9127959] 
[1.1053592, 1.0175321] 
[0.9996971, 1.0132594] 
[1.1422064, 1.0552033] 
[1.0827131, 1.1147482] 
[0.9302078, 0.9704919] 
[0.9386002, 0.9356964] 
[1.1280711, 1.0329179] 
[1.0619521, 0.9836687] 
[1.1207871, 1.0592408] 
[1.0991762, 1.0402315] 
[1.0718696, 0.9595285] 
[1.0897492, 1.0586325] 
[1.056389, 1.0809857] 
[1.0604013, 1.1175067] 
[1.1617224, 1.0871468] 
[1.0522598, 1.0524318] 
[1.1819546, 1.063137] 
[1.2473891, 1.106209] 
[1.1904106, 1.098388] 
[1.2393066, 1.115969] 
[0.9687722, 0.8772142] 
[1.2734497, 1.1875309] 
[1.014831, 0.9853086] 
[1.1409934, 1.098883] 
[1.1545966, 1.0388916] 
[0.96350944, 1.0102503] 
[1.0304675, 0.9261632] 
[0.937901, 0.86670476] 
[1.1625836, 1.0539162] 
[1.0636446, 0.9963634] 
[1.0601742, 0.9746193] 
[1.1038297, 1.0694854] 
[1.1593639, 1.050873] 
[0.86540467, 0.86796385] 
[1.0564576, 1.0691854] 
[1.015589, 0.91519517] 
[1.1434531, 1.0683699] 
[0.96783537, 0.8446007] 
[1.1556635, 0.99187225] 
[1.3452835, 1.1607006] 
[0.99207664, 0.8836224] 
[1.347179, 1.245025] 
[0.8887818, 0.96409935] 
[1.2554795, 1.1880451] 
[0.90366733, 0.96832585] 
[1.1342862, 1.193508] 
[1.1627426, 1.0558565] 
[1.1295807, 1.0046808] 
[1.0581362, 0.93489647] 
[1.0657957, 0.95363104] 
[0.99973834, 0.91564864] 
[1.2392906, 1.2717841] 
[1.218839, 1.145767] 
[1.0133507, 0.9787239] 
[0.95463145, 0.973533] 
[1.0246834, 0.9812418] 
[1.0672235, 0.98490447] 
[1.1838531, 1.1156974] 
[1.086555, 0.9596534] 
[1.0455476, 0.95131475] 
[1.135876, 1.0152769] 
[1.1456826, 1.0779986] 
[1.0974848, 1.0756048] 
[1.0374343, 1.0781022] 
[0.89096034, 0.9603226] 
[0.9515452, 1.0423795] 
[1.0684059, 0.9324043] 
[1.0462112, 0.87826645] 
[1.1171318, 0.9758457] 
[1.0222368, 0.874717] 
[1.0852728, 0.93438554] 
[1.2931733, 1.2537794] 
[0.97365975, 0.980883] 
[1.0030098, 1.0136564] 
[1.031999, 1.045386] 
[1.0332253, 1.1164623] 
[1.1545466, 1.0403104] 
[1.1559665, 1.0201637] 
[1.0038334, 0.903833] 
[0.9555976, 0.8723936] 
[1.1654315, 1.0458475] 
[0.9796994, 0.9702587] 
[1.1470265, 1.1592717] 
[0.8971076, 0.8603163] 
[1.1624358, 1.0189358] 
[1.0934002, 1.0747101] 
[0.9181639, 0.8249178] 
[1.0208116, 0.9106275] 
[1.1918205, 1.085876] 
[1.0103364, 0.9030396] 
[1.0842161, 0.95578516] 
[1.0680814, 1.1054778] 
[1.0661179, 1.1501468] 
[1.1360831, 1.0771809] 
[1.1602714, 1.1061476] 
[1.1285665, 1.0648704] 
[1.1895225, 1.0517988] 
[1.0681398, 0.9707263] 
[0.974872, 0.90534604] 
[1.0007036, 0.9229383] 
[1.027305, 0.92857575] 
[1.3100706, 1.2024045] 
[1.0145414, 1.04088] 
[0.9856721, 1.033059] 
[1.1661433, 1.0543878] 
[1.0238507, 1.026069] 
[1.0320116, 0.9059894] 
[1.0971129, 0.9691854] 
[1.0593736, 0.91826385] 
[1.0082979, 0.8667159] 
[1.0085294, 0.89079714] 
[1.0098263, 0.94504213] 
[1.0077933, 1.0716299] 
[0.99833405, 1.0787432] 
[0.99093145, 1.1022042] 
[1.0942116, 0.99661297] 
[1.1424123, 0.9737653] 
[1.2477397, 1.0888803] 
[1.0118918, 0.8837569] 
[1.0560368, 0.91328084] 
[1.1701002, 0.99035996] 
[1.018817, 1.0146557] 
[1.1811545, 1.2122873] 
[1.1280977, 1.0247539] 
[1.0941677, 1.10841] 
[1.2579764, 1.3207334] 
[1.1284156, 0.89888084] 
[1.1217656, 0.9708847] 
[1.209681, 0.92889744] 
[1.1340398, 0.9917977] 
[1.0846118, 0.8970686] 
[1.2380395, 1.2850268] 
