[1.2106049, 1.1112235] 
[1.0790699, 1.1279647] 
[1.3100537, 1.182492] 
[1.20859, 1.2342561] 
[1.2516152, 1.0473769] 
[1.3107482, 1.1632082] 
[1.212308, 1.0890232] 
[1.0375754, 0.9506403] 
[1.0366192, 0.9250827] 
[1.2764047, 1.12081] 
[1.1162025, 1.1292222] 
[1.0564964, 1.0812128] 
[1.2829413, 1.1612234] 
[1.1620425, 1.2193862] 
[1.1334565, 1.1539259] 
[0.99725854, 0.8679561] 
[1.1562455, 0.9929734] 
[1.2283114, 1.0068734] 
[1.135636, 1.0119858] 
[1.4443586, 1.2666981] 
[1.1261636, 1.1325879] 
[1.1139715, 1.2348771] 
[1.17184, 1.0757856] 
[1.2257442, 1.158989] 
[1.0043441, 0.9438523] 
[1.2390864, 1.0593116] 
[1.1321425, 1.023939] 
[1.2605112, 1.0632601] 
[1.0018866, 0.8871161] 
[1.1255362, 0.99495566] 
[1.1498661, 1.1291827] 
[1.2758701, 1.138414] 
[1.2706246, 1.2452755] 
[1.1238688, 1.0005442] 
[1.3429191, 1.2427797] 
[1.0715302, 0.96457714] 
[1.0517331, 0.9374165] 
[1.0291159, 0.88274527] 
[1.2134367, 1.0860993] 
[1.0205835, 0.8830409] 
[1.1927674, 1.1597292] 
[1.0987246, 1.1283703] 
[1.0976366, 1.1353421] 
[1.2027626, 1.1385813] 
[1.1505165, 1.1222126] 
[1.2020526, 0.99867034] 
[1.2883542, 1.0937146] 
[1.620697, 1.3767385] 
[1.1217144, 0.96705115] 
[1.0378453, 0.9156125] 
[0.93384206, 0.95007825] 
[1.2763143, 1.3396132] 
[1.044173, 1.0818255] 
[1.2180707, 1.114105] 
[1.0523691, 1.1267935] 
[1.1188772, 0.9867425] 
[1.1755207, 1.03384] 
[1.2297708, 1.0815548] 
[1.2129774, 1.086082] 
[1.0935541, 0.924997] 
[1.4284964, 1.1385175] 
[1.3994386, 1.6086199] 
[1.1795616, 1.2441154] 
[1.1182177, 1.265508] 
[1.1270082, 1.0474263] 
[1.3664472, 1.1841731] 
[0.98219055, 0.8376111] 
[0.9746382, 0.8617546] 
[1.1795547, 0.94670886] 
[1.1699493, 1.0116777] 
[1.0375726, 1.1348188] 
[1.0154, 1.1537772] 
[1.1122699, 1.022546] 
[1.1467359, 1.1488116] 
[1.3886523, 1.3161399] 
[1.1151853, 0.9737198] 
[1.0429757, 0.93135804] 
[1.0538449, 0.9317541] 
[1.2398064, 1.1017215] 
[1.1013825, 1.0125742] 
[1.0293406, 1.0868049] 
[1.0076486, 1.1192267] 
[1.106358, 1.0633402] 
[1.035192, 1.0964885] 
[1.147129, 1.28758] 
[1.1496841, 1.0103738] 
[1.2675825, 1.1361736] 
[1.0826528, 0.93856204] 
[0.93816715, 0.7474453] 
[1.1627245, 0.98285955] 
[1.2133495, 1.2668542] 
[1.1168647, 1.0407301] 
[0.9921924, 0.9120418] 
[1.3147993, 1.3505172] 
[1.1462121, 1.1519847] 
[0.9949569, 0.86692107] 
[1.0348003, 0.886516] 
[1.0637274, 0.9148446] 
[1.2372491, 1.0903621] 
[1.5069164, 1.2687724] 
[1.2747567, 1.4162667] 
[1.1474829, 1.1204982] 
[1.2327436, 1.1596974] 
