[1.3720467, 1.3931942] 
[1.0935764, 1.1311779] 
[1.0453115, 1.2887106] 
[1.2758517, 1.1072688] 
[1.1169127, 1.2087333] 
[1.2050056, 1.0417758] 
[1.1513944, 0.9895448] 
[1.4207721, 1.2539914] 
[1.2794776, 1.0811788] 
[1.3047203, 1.1019474] 
[1.1767201, 0.9587089] 
[1.1401315, 1.077732] 
[1.105911, 1.0845065] 
[1.243079, 1.2346182] 
[1.3436656, 1.357044] 
[1.2811753, 1.0440564] 
[1.1854031, 1.0196075] 
[1.2222862, 1.0370054] 
[1.3380438, 1.1752357] 
[1.2439914, 1.0756891] 
[1.0375601, 1.1483982] 
[1.2347496, 1.1421708] 
[1.5864384, 1.4916596] 
[1.2104576, 1.151304] 
[1.1531606, 1.0647416] 
[1.3878367, 1.2213938] 
[1.0153023, 0.89610875] 
[1.1062725, 0.8799442] 
[1.2234501, 1.0624006] 
[1.2011145, 1.0166752] 
[1.1794214, 1.0264502] 
[1.1199789, 1.0932469] 
[1.145335, 1.1381792] 
[1.1999252, 1.2482919] 
[1.07517, 1.1478424] 
[1.1560099, 0.9648152] 
[1.1293737, 0.9370807] 
[1.2298214, 1.0597665] 
[1.1114216, 0.9688766] 
[1.1142083, 0.85907215] 
[1.0259016, 1.1936553] 
[1.3837593, 1.1884341] 
[1.1056533, 1.2377756] 
[1.2230815, 1.2371781] 
[1.385021, 1.2752422] 
[1.4728885, 1.2379116] 
[0.9536436, 0.77883846] 
[1.3520169, 1.1303494] 
[1.19156, 1.0988388] 
[1.1094677, 0.9677896] 
[1.1184654, 1.1770952] 
[1.1339043, 1.1406329] 
[1.173081, 1.0904875] 
[1.3026924, 1.1885517] 
[1.1940734, 1.1202917] 
[1.6032321, 1.324929] 
[1.4009258, 1.2128563] 
[1.340755, 1.1128876] 
[1.1173612, 0.96986794] 
[1.181237, 1.0377605] 
[1.2292244, 1.2833889] 
[0.96616983, 1.3218546] 
[1.2678423, 1.1605389] 
[1.4760357, 1.2626326] 
[1.2144103, 1.1490695] 
[1.2756417, 1.0439429] 
[1.3009651, 1.0874555] 
[1.1883476, 1.0111349] 
[1.1164528, 0.9769968] 
[0.88336277, 0.7610198] 
[1.1381016, 1.1889031] 
[1.4513893, 1.3973794] 
[1.1565385, 1.2040268] 
[1.1367594, 1.1417811] 
[1.4770299, 1.2838442] 
[1.1208732, 0.9496987] 
[1.2312685, 1.0769958] 
[1.028369, 0.9104091] 
[1.1969259, 0.98421633] 
[1.001766, 0.861394] 
[1.2860253, 1.0241349] 
[1.201165, 1.1076794] 
[1.1212882, 1.1423237] 
[1.239358, 1.2837105] 
[1.4054227, 1.2764325] 
[1.1016598, 0.92138207] 
[1.0780116, 0.9789413] 
[1.063834, 0.84784424] 
[1.2129178, 1.0562289] 
[1.0851055, 0.9398449] 
[1.1423283, 1.2048975] 
[1.2028022, 0.96128213] 
[1.0299621, 1.0689538] 
[1.1988931, 0.9866898] 
[0.91547954, 1.1550956] 
[1.3481205, 1.2132456] 
[1.166115, 1.0510123] 
[1.2505121, 1.0593238] 
[1.161648, 1.0628589] 
[0.9827833, 0.87191457] 
[1.0756779, 1.1731119] 
[1.0317152, 1.073664] 
[1.0491397, 0.9135511] 
[1.3027865, 1.3187032] 
[1.1749463, 1.0597645] 
[1.0910339, 0.9899864] 
[0.95087016, 0.811234] 
[1.0761423, 0.88912964] 
[0.9886639, 0.8409487] 
[1.0113218, 0.8517057] 
[1.186975, 1.3094642] 
[1.2716072, 1.2035062] 
[1.1842732, 1.2947274] 
[1.3294479, 1.2440041] 
[1.2862651, 1.0295105] 
[1.2566491, 1.1398659] 
[1.0557956, 0.9094559] 
[1.2925186, 1.035616] 
[1.1628036, 1.0210352] 
[1.282687, 1.0618004] 
[1.2320952, 1.1875248] 
[1.3522063, 1.1491721] 
[1.18611, 1.1054907] 
[1.0760186, 1.1185784] 
[1.3757043, 1.2055094] 
[1.1464258, 1.0231909] 
[1.2695909, 1.1021727] 
[1.1835594, 1.0213628] 
[1.4337963, 1.2415861] 
[1.2713672, 1.0832548] 
[1.0958508, 1.1952791] 
[1.0721782, 1.2040596] 
[1.0262184, 0.98707354] 
[1.2228682, 1.1160295] 
[1.3735744, 1.2572061] 
[1.1294558, 0.98063207] 
[1.387323, 1.2297757] 
[1.240762, 1.1032538] 
