[1.315707, 1.2410691] 
[1.5021645, 1.5342584] 
[1.4623767, 1.307272] 
[1.2676771, 0.98803884] 
[1.7790979, 1.611854] 
[1.5815153, 1.2532632] 
[1.5409269, 1.288774] 
[1.3870612, 1.1456692] 
[1.1972144, 1.074375] 
[1.6917806, 1.4000666] 
[1.447403, 1.4733381] 
[1.2230384, 1.4351518] 
[1.0190347, 1.3026183] 
[1.3063846, 1.557394] 
[1.4048336, 1.6012403] 
[2.1667328, 1.8818936] 
[2.0153456, 1.5824916] 
[1.3157579, 1.0692658] 
[1.3637458, 1.1549418] 
[1.301758, 0.94745827] 
[1.7794316, 1.3014998] 
[1.2293439, 1.0312488] 
[1.4397485, 1.254376] 
[1.4124935, 1.2889341] 
[1.5877737, 1.6973736] 
[1.7234132, 1.5228734] 
[1.4031545, 1.0575739] 
[1.3845527, 1.0998114] 
[1.8788495, 1.5419886] 
[1.2201705, 1.059299] 
[1.7998405, 1.2112782] 
[1.8599014, 1.6861849] 
[1.1977293, 1.1951241] 
[1.2529775, 1.1481876] 
[1.5153298, 1.4170074] 
[1.2445008, 1.0793971] 
[1.4896762, 1.2889552] 
[1.8178602, 1.4737787] 
[1.1430824, 0.9251748] 
[1.7993401, 1.3496385] 
[1.3544867, 1.1526867] 
[1.3188901, 1.5410395] 
[1.5858765, 1.2765713] 
[1.6243933, 1.6876581] 
[1.3832184, 1.1960728] 
[1.7633033, 1.5549378] 
[1.2001915, 0.9785011] 
[1.3351753, 1.1120226] 
[1.0242217, 0.85766256] 
[1.2329016, 1.0327259] 
[1.5833442, 1.4196596] 
[1.1346898, 1.1024228] 
[1.187984, 1.1273761] 
[1.6097212, 1.3109285] 
[1.0255297, 1.1149706] 
[1.4890743, 1.2278736] 
[1.6696148, 1.2711904] 
[1.153795, 0.9981814] 
[1.5208464, 1.2148296] 
[1.8387322, 1.531248] 
[1.2037474, 1.3910052] 
[1.3842273, 1.3190365] 
[1.2034128, 1.2377458] 
[1.3177524, 1.4600217] 
[1.4635435, 1.2217152] 
[1.5619817, 1.3542752] 
[1.3198662, 1.1551852] 
[1.3604238, 1.1861985] 
[1.24784, 1.121969] 
[1.9633969, 1.7231714] 
[1.4728111, 1.4832789] 
[1.4268105, 1.3314469] 
[1.4844673, 1.651799] 
[1.2731171, 1.3476064] 
[1.3992031, 1.6937802] 
[1.6068317, 1.3424759] 
[1.3836081, 1.2798542] 
[1.4685124, 1.2666235] 
[1.3159947, 1.0633049] 
[1.8115078, 1.534415] 
[1.4955807, 1.2749755] 
[1.6628451, 1.8104749] 
[1.3103645, 1.2265146] 
[1.125905, 1.7531021] 
[1.3914717, 1.4388735] 
[1.6175469, 1.4194843] 
