[1.0909824, 1.1481464] 
[0.94021976, 0.94053733] 
[0.97638893, 1.0451591] 
[1.0021505, 0.9630288] 
[1.1354687, 1.1024119] 
[1.3027558, 1.1936631] 
[1.2491423, 1.1005898] 
[1.4273489, 1.26918] 
[1.0539969, 0.9085671] 
[1.184883, 1.0188458] 
[1.0574932, 1.000406] 
[1.1832863, 1.2884425] 
[0.7357215, 0.90686935] 
[1.2529056, 1.2396501] 
[1.0239477, 1.1439575] 
[1.062107, 0.9292759] 
[1.0314019, 0.9211972] 
[1.0916607, 0.99789226] 
[1.1749918, 1.0438402] 
[1.1149995, 0.9556427] 
[0.9809465, 1.1044972] 
[1.3139169, 1.205772] 
[1.061846, 1.1473515] 
[1.0384789, 0.9359083] 
[1.0393116, 1.0733675] 
[1.082572, 0.9497924] 
[1.0248705, 0.88498783] 
[1.127224, 0.9495848] 
[1.1705365, 1.0142748] 
[1.0033262, 0.87880164] 
[0.79062355, 0.82587045] 
[1.2250254, 1.328813] 
[1.0267853, 1.108465] 
[1.0188375, 1.0765979] 
[1.1031682, 1.1229104] 
[1.0968528, 0.9358836] 
[1.1363068, 0.97164965] 
[1.1208801, 1.0248132] 
[1.1199827, 0.9694021] 
[1.3523521, 1.1770648] 
[0.9852668, 0.97620946] 
[1.1544654, 1.0648885] 
[1.0463636, 1.0177484] 
[1.3210747, 1.2033567] 
[1.053961, 1.1452775] 
[1.1806145, 1.0749245] 
[1.0857881, 1.0033934] 
[1.1745477, 1.0742124] 
[1.1482046, 1.0476985] 
[1.1090482, 0.986495] 
[1.1337178, 1.0575278] 
[1.1155118, 1.1299267] 
[1.1019073, 1.143888] 
[1.1206003, 1.1673563] 
[1.1969125, 1.140536] 
[1.1437719, 1.0683874] 
[1.2208595, 1.0371348] 
[1.0502766, 0.9273192] 
[1.2152853, 1.113075] 
[1.1580613, 1.012246] 
[1.1098151, 1.1122737] 
[1.0324466, 0.9628005] 
[1.0761952, 0.995488] 
[1.0691729, 1.1472228] 
[1.1800752, 1.1399989] 
[1.0814213, 0.95359254] 
[1.2020179, 1.0536448] 
[1.0930802, 0.9600359] 
[1.1747527, 1.0486237] 
[1.2971066, 1.1561582] 
[0.9466028, 1.0115366] 
[1.0815928, 1.0781193] 
[1.1565213, 1.132657] 
[0.9521934, 1.1105871] 
[1.0382969, 1.0283105] 
[1.2231545, 1.0913553] 
[1.1033674, 0.9802532] 
[1.2281699, 1.0812335] 
[1.0239195, 0.9259454] 
[1.2715861, 1.1522075] 
[0.95501095, 1.0878257] 
[1.1623352, 1.0858673] 
[0.97171444, 1.0030286] 
[0.89517003, 0.94523734] 
[0.85638076, 0.911956] 
[1.1481056, 1.0516746] 
[1.2356055, 1.0899577] 
[0.9794333, 0.8432113] 
[1.0157803, 0.8947959] 
[1.0585942, 0.9016244] 
[0.96266216, 1.0640875] 
[1.274194, 1.086046] 
[1.0999656, 1.1581225] 
[1.3354777, 1.0153666] 
[1.0641607, 1.2034103] 
[1.241281, 1.0486941] 
[1.3261566, 1.0888535] 
[1.1662123, 0.98110795] 
[1.2109232, 1.0117425] 
[1.1632081, 0.9873781] 
[0.96797407, 0.83839] 
[1.1665139, 1.2341237] 
[1.2704571, 1.3185165] 
[0.9862553, 0.93023556] 
[1.1942812, 1.0523751] 
[1.2508166, 1.0947711] 
[1.206802, 1.1089423] 
[1.0313486, 0.94897723] 
[1.0465667, 0.863078] 
[0.99173665, 0.8543333] 
[1.0738316, 1.1095407] 
[1.1314818, 1.2306294] 
[0.98645264, 1.0620689] 
[1.0779257, 1.2105019] 
[1.0739074, 1.0392653] 
[1.2205017, 1.1230128] 
[1.1674061, 1.0031186] 
[0.9975344, 0.8817573] 
[1.0841289, 0.96200144] 
[1.003961, 0.870687] 
[1.292373, 1.163481] 
[0.946762, 1.0507462] 
[1.1208013, 1.1778423] 
[1.0797741, 1.0682789] 
[0.995865, 1.0608778] 
[1.201904, 1.057967] 
[1.227973, 1.0388913] 
