[1.0434268, 0.9983727] 
[1.1694491, 1.1463768] 
[1.0141296, 0.99967813] 
[1.2276129, 1.260719] 
[0.9402199, 0.9958887] 
[0.9928896, 0.86977977] 
[1.018868, 0.9005599] 
[1.1709483, 1.0438039] 
[1.0020479, 0.81577] 
[1.1385176, 1.0063453] 
[1.1013932, 0.9603207] 
[0.9887784, 0.9974086] 
[0.86669314, 0.9589906] 
[1.2608329, 1.4550335] 
[1.0464461, 1.0374042] 
[0.99813545, 0.8601106] 
[1.0294273, 0.90824723] 
[1.24002, 1.0871211] 
[1.0878983, 0.9554824] 
[1.1824223, 1.0489271] 
[0.9870014, 1.0053849] 
[1.1595039, 1.1637304] 
[1.1216816, 1.1670753] 
[1.1417994, 1.0518432] 
[1.0974696, 1.0599461] 
[1.013691, 0.91442597] 
[1.1013736, 0.99712443] 
[1.0697751, 0.953467] 
[1.1583303, 1.0146704] 
[1.0381871, 0.9106091] 
[1.0303757, 0.9681056] 
[1.0722044, 1.091994] 
[0.9743221, 0.9609101] 
[0.9797194, 1.0723374] 
[1.2157341, 1.1393161] 
[1.0954114, 0.98798585] 
[1.1176409, 1.0310197] 
[1.1415377, 1.0434177] 
[1.0027871, 0.90433425] 
[1.0955076, 0.97868884] 
[1.017072, 1.0794251] 
[1.1635909, 1.132495] 
[1.0515704, 1.0251997] 
[1.1095638, 1.033515] 
[0.9445889, 1.0776653] 
[1.0270703, 0.8959588] 
[1.1412947, 1.0246708] 
[1.0041285, 0.89039963] 
[1.1228307, 0.97685754] 
[1.0886495, 0.93962276] 
[1.0642687, 1.0925782] 
[1.0479652, 1.0244572] 
[0.9745854, 1.0250533] 
[1.0774152, 1.1742096] 
[1.1702386, 1.0617955] 
[1.0962768, 0.98630434] 
[1.3400638, 1.1814348] 
[1.1959186, 1.0416337] 
[1.2086638, 1.0224054] 
[0.9991538, 0.8720108] 
[1.1370077, 0.9445501] 
[1.160513, 1.1246712] 
[1.0474017, 1.1087735] 
[1.1267508, 1.0748062] 
[0.9886871, 0.92156863] 
[0.9706533, 0.8323288] 
[1.0499446, 0.8820572] 
[1.0999249, 0.92566395] 
[1.1806407, 0.987465] 
[1.129218, 1.0199372] 
[1.2493038, 1.2445867] 
[0.95105916, 1.0488942] 
[1.083652, 1.238238] 
[1.0874896, 1.130907] 
[1.0212088, 1.1094091] 
[1.046305, 0.8767222] 
[1.3656975, 1.0935816] 
[1.275501, 1.1187003] 
[1.0268219, 0.90617836] 
[0.9933452, 0.8867068] 
[1.0897707, 1.1455647] 
[1.1936342, 0.9754606] 
[1.13061, 1.294538] 
[0.8099481, 0.9863113] 
[1.1113026, 1.2313653] 
[1.1469169, 1.0181046] 
[1.2050967, 1.0566561] 
[1.0414544, 0.8946004] 
[1.089132, 0.98077214] 
[0.91093385, 0.79198116] 
[1.040652, 1.0152369] 
[0.9282901, 0.9085288] 
[1.2148696, 1.1572676] 
[0.8701535, 1.0095278] 
[1.0205753, 1.0026011] 
[1.3411788, 1.1609024] 
[1.1598961, 1.0366778] 
[0.9122251, 0.82096964] 
[1.0145891, 0.90030366] 
[1.0294243, 0.9202035] 
[1.1178164, 1.1096071] 
[1.1408229, 1.0689251] 
[1.0708401, 1.1549388] 
[0.99797636, 1.1036357] 
[1.1678765, 1.1890574] 
[1.187346, 1.0627118] 
[1.1415695, 1.0592916] 
[0.9196638, 0.8265399] 
[1.0826952, 1.0006413] 
[0.99803805, 0.8862916] 
[1.1039541, 0.9647672] 
[0.9399266, 0.98263204] 
[1.2093215, 1.023125] 
[0.9773194, 1.020028] 
[1.2750809, 1.1806748] 
[1.0867734, 0.9784638] 
[1.0232741, 0.88300234] 
[1.067642, 0.93798083] 
[1.1185989, 1.0047458] 
[1.0959297, 0.9800066] 
[1.0434186, 1.0230219] 
[0.9311665, 0.95849806] 
[1.175539, 1.1669644] 
[1.0325177, 0.98581696] 
[0.90510106, 0.932201] 
[1.1627026, 1.0598586] 
[1.1879764, 1.0626571] 
[1.1202054, 1.048131] 
[1.1630747, 1.0733274] 
[1.1711178, 1.0632211] 
[0.9500345, 0.9859507] 
[1.2073381, 1.1585732] 
[0.90495867, 1.056985] 
[1.1972911, 1.2406603] 
[1.042476, 0.96866375] 
[1.3324337, 1.1221031] 
[1.0831884, 0.93735945] 
[1.3304844, 1.0871081] 
[1.3073285, 1.1178938] 
[1.1148362, 0.95640755] 
[1.3374074, 1.2421961] 
[1.0977294, 1.1220458] 
[1.2116218, 1.1410449] 
[1.2448542, 1.1891179] 
[1.0440412, 0.8851681] 
