[1.0024991, 1.0124278] 
[0.95871425, 0.93472993] 
[0.87393093, 0.9353324] 
[1.1425107, 1.1480114] 
[0.9783355, 0.99236983] 
[1.0861949, 1.0118587] 
[1.0620071, 0.97695744] 
[1.1243933, 1.021317] 
[1.1330793, 1.0220025] 
[1.0008825, 0.91219306] 
[0.9262252, 0.9358993] 
[1.0976291, 1.094244] 
[1.1589756, 1.1130116] 
[1.1688666, 1.1936245] 
[1.0770731, 1.085962] 
[1.1803509, 1.0736877] 
[1.1182766, 1.0013007] 
[1.3308446, 1.155474] 
[1.016444, 0.885643] 
[1.0452422, 0.97620314] 
[1.1090467, 1.1585847] 
[1.1195085, 1.0428497] 
[1.1833694, 1.0463504] 
[1.183414, 0.969926] 
[1.2778149, 1.319118] 
[1.0358269, 0.93029714] 
[1.1337006, 1.0239062] 
[1.0957069, 0.9482473] 
[0.9811642, 0.90202415] 
[0.9729339, 0.86423707] 
[1.0314885, 1.1123586] 
[0.91009533, 1.0783844] 
[0.9448833, 0.9246575] 
[1.0514674, 1.1517911] 
[1.0937278, 1.0121917] 
[1.1374133, 1.0335633] 
[1.1016982, 0.98724353] 
[1.0116487, 0.90982455] 
[1.0449946, 0.9432125] 
[0.9278348, 0.8084899] 
[0.9448708, 1.0875633] 
[1.1065805, 1.1916044] 
[1.0940833, 1.0389142] 
[1.0241438, 0.9496367] 
[1.1072685, 1.0913875] 
[1.0774359, 0.99952567] 
[0.92937535, 0.8383477] 
[1.0968895, 0.9900726] 
[1.1714673, 1.0722435] 
[0.9822119, 0.9593237] 
[1.0586978, 0.9923221] 
[1.0444639, 1.1286399] 
[1.0057588, 0.9588226] 
[1.162118, 1.2494401] 
[1.1333878, 1.1386839] 
[1.0981143, 0.99221283] 
[1.0954225, 0.9862416] 
[1.0440131, 0.90656126] 
[1.1205611, 1.0349705] 
[0.983478, 0.9161513] 
[1.0752027, 1.123009] 
[1.0433639, 0.9853989] 
[1.1112772, 1.1004293] 
[1.1160039, 1.0880413] 
[1.0502384, 1.122221] 
[1.0744822, 0.9847154] 
[1.2083194, 1.0939009] 
[1.2362812, 1.1307901] 
[1.0468727, 0.8967036] 
[1.0709943, 0.93530357] 
[0.90969133, 0.91633165] 
[1.2114275, 1.1877432] 
[1.0905306, 1.0560296] 
[1.1704133, 1.1586835] 
[0.9918732, 1.0389621] 
