[1.6199654, 1.3343976] 
[1.5518652, 1.3979976] 
[1.1995641, 1.3023602] 
[1.2455397, 1.0564197] 
[1.6548792, 1.6360633] 
[1.6712065, 1.3874495] 
[1.4117132, 1.2183506] 
[1.3972234, 1.2159138] 
[1.6170783, 1.3227689] 
[1.2774782, 1.1035273] 
[1.0079528, 1.4621608] 
[1.5713699, 1.577539] 
[1.2016368, 1.1508235] 
[1.369207, 1.2164621] 
[1.4556975, 1.3286761] 
[1.5669856, 1.3220314] 
[1.4961295, 1.2683082] 
[1.049196, 0.86477697] 
[1.6990628, 1.3338747] 
[1.4139293, 1.1940522] 
[1.2858744, 1.3560746] 
[1.4023201, 1.1811687] 
[0.98603916, 0.98019147] 
[1.6166058, 1.2298822] 
[1.6337196, 1.7210991] 
[1.4245459, 1.0998447] 
[1.8600355, 1.4990281] 
[1.4759264, 1.3922722] 
[1.6004064, 1.3738515] 
[1.5235068, 1.2931751] 
[1.4136708, 1.2731671] 
[1.5253999, 1.3587344] 
[1.4901932, 1.5050871] 
[1.1422913, 1.2425056] 
[1.3131118, 1.4208257] 
[1.9566597, 1.5981522] 
[1.3188335, 1.1475321] 
[1.4467963, 1.2432569] 
[1.4436518, 1.2452829] 
[1.7048401, 1.3594358] 
[1.2513409, 1.3109746] 
[1.7387944, 1.6152699] 
[1.3974497, 1.4840682] 
[1.307209, 1.3373404] 
[1.202488, 1.2307134] 
[1.604394, 1.389034] 
[1.3082094, 1.0401845] 
[1.6578345, 1.4151136] 
[1.4317625, 1.1726632] 
[1.4263358, 1.1787883] 
[1.4572024, 1.7450287] 
[1.1855111, 1.6774831] 
[1.2867656, 1.254407] 
[1.3382626, 1.5029509] 
[1.3577389, 1.3973618] 
[1.2523906, 1.0816851] 
[1.435909, 1.205637] 
[1.1544771, 0.9584094] 
[1.6209236, 1.4395477] 
[1.5056818, 1.3665757] 
[1.5816686, 1.3786118] 
[1.3514076, 1.2553685] 
[1.232595, 0.88260365] 
[1.2008984, 1.3467422] 
[1.1702816, 1.3658463] 
[1.371072, 1.144166] 
[1.555197, 1.2843287] 
[1.1364403, 0.9831298] 
[1.3607405, 1.1721722] 
[1.5072613, 1.2905582] 
[1.3704827, 1.1946161] 
[1.4113438, 1.4555393] 
[1.0198249, 1.3660307] 
[1.3763875, 1.5617868] 
[1.2272003, 1.1794865] 
[1.2205559, 1.1220912] 
[1.2477261, 1.0691717] 
[1.3255327, 1.0997107] 
[1.2226231, 1.0545001] 
[1.0149522, 0.89278215] 
[1.3268259, 1.4193685] 
[1.4475162, 1.4923385] 
[1.4014056, 1.1774291] 
[1.4854885, 1.083165] 
[1.559292, 1.2861989] 
[1.3633851, 1.0712748] 
[1.779181, 1.575563] 
[1.3903916, 1.1926359] 
[1.214686, 1.0229757] 
[1.5252452, 1.2670745] 
[1.3156291, 1.1242279] 
[1.5090106, 1.4338112] 
[1.5232671, 1.5118759] 
[1.2685826, 1.6432476] 
[1.4243608, 1.5108262] 
[1.4639006, 1.2493436] 
[1.4494963, 1.2252294] 
[1.5509918, 1.3185968] 
[1.3586648, 1.2217165] 
[1.5025889, 1.2673936] 
[1.6455178, 1.4599016] 
[1.3962877, 1.3367481] 
[1.6398695, 1.6227381] 
[1.1323162, 1.124902] 
[1.459852, 1.2524059] 
[1.3223025, 1.0967171] 
[1.2201037, 1.0202131] 
[1.3358498, 1.1433101] 
[1.4707972, 1.2399528] 
[1.9923737, 1.7079024] 
[1.3543968, 1.1906166] 
[1.2915962, 1.248763] 
[1.3153539, 1.242692] 
[1.706186, 1.5983691] 
[1.7293262, 1.5790551] 
[1.3448693, 1.0765227] 
[1.3094923, 1.1027647] 
[1.0876639, 0.92626715] 
[1.3927028, 1.1612678] 
[1.453201, 1.2387626] 
[1.5635028, 1.020151] 
[1.5069687, 1.4128213] 
[1.368861, 1.366622] 
[1.5794585, 1.2280941] 
[1.1287165, 1.2033274] 
[1.216552, 1.1039736] 
[1.4507184, 1.2500292] 
[1.3477662, 1.2360955] 
[1.501042, 1.2402287] 
[1.0148621, 0.8825914] 
[1.2958856, 1.4692014] 
[1.3068109, 1.1832926] 
[1.1664, 1.2789276] 
[1.3309197, 1.3259964] 
[1.4618568, 1.4176453] 
[1.4782865, 1.3009851] 
[1.4280043, 1.2060418] 
[1.699832, 1.4595296] 
[1.3909163, 1.1422141] 
[1.5798025, 1.3310597] 
[1.3099257, 1.3480526] 
[1.2039857, 1.2834712] 
[1.7101942, 1.5143411] 
[1.1924429, 1.5120416] 
[1.299252, 1.326099] 
[1.5691037, 1.3653414] 
[1.4788814, 1.1853979] 
[1.6897528, 1.4621128] 
[1.1799368, 0.99329627] 
[1.341498, 1.151427] 
[1.2998524, 1.301272] 
[1.4845083, 1.5246266] 
[1.0244999, 0.93725526] 
[1.5094572, 1.4145774] 
[1.5282991, 1.7106748] 
[1.4119587, 1.2455997] 
[1.1369318, 0.9336339] 
[1.3724887, 1.180134] 
[1.2332445, 1.0630288] 
[1.5823807, 1.3592999] 
[1.2707899, 1.377659] 
[1.4921546, 1.4922068] 
[1.3676927, 1.5486221] 
[1.3255606, 1.290194] 
[1.6138375, 1.4897668] 
[1.4498583, 1.2195923] 
[1.388473, 1.0976652] 
[1.703854, 1.4381254] 
[1.1852384, 0.9861905] 
[1.4813638, 1.2917612] 
[1.6318676, 1.4516935] 
[1.4960328, 1.3920422] 
[1.3096575, 1.6260481] 
[1.4227984, 1.4184597] 
[1.0543439, 0.96493274] 
[1.6011207, 1.4092119] 
[1.2910546, 1.098254] 
[1.5479491, 1.3134637] 
[1.3935876, 1.2319474] 
[1.298673, 1.0730416] 
[1.3175057, 1.3432832] 
[1.388767, 1.358216] 
[1.2352564, 1.503964] 
[1.4325931, 1.3070774] 
[1.1740329, 1.0316354] 
[1.6957699, 1.437602] 
[1.2362363, 1.0200843] 
[1.3889332, 1.2230709] 
[1.1265242, 0.98251826] 
[1.4837323, 1.1918449] 
[1.0402478, 1.2220103] 
[1.2107477, 1.1922414] 
[1.0158606, 1.1776614] 
[1.3981652, 1.1873095] 
[1.2749157, 1.4009612] 
[1.4265697, 1.2475439] 
[1.2282681, 1.1323436] 
[1.8167672, 1.4865558] 
[1.4966145, 1.1628976] 
[1.4358374, 1.2447739] 
[1.5749906, 1.440798] 
[1.3462138, 1.5484678] 
[1.4852269, 1.4002863] 
[1.1245154, 1.2640295] 
[1.4054601, 1.2327346] 
[1.3662081, 1.085459] 
[1.141996, 0.9910884] 
[1.308531, 1.0985702] 
[1.4123622, 1.21383] 
[1.3907243, 1.2101448] 
[1.1889403, 1.0526286] 
[1.5957255, 1.5508664] 
[1.4263438, 2.0198367] 
[1.9307239, 1.4049981] 
[1.2962652, 1.3710427] 
[1.5449774, 1.346941] 
[1.4553301, 1.1442701] 
[1.422689, 1.1327586] 
[1.5231135, 1.3931317] 
[1.3927376, 1.1383176] 
[1.0871434, 1.5822525] 
[1.4298286, 1.3986247] 
[1.3000264, 1.306811] 
[1.3530533, 1.3574255] 
[1.5372164, 1.4675362] 
[1.4394383, 1.1511275] 
[1.3254799, 1.1673641] 
[1.3857887, 1.170428] 
[1.3277391, 1.1345837] 
[1.6392407, 1.3031569] 
[1.1921856, 1.2878741] 
[1.449623, 1.4781524] 
[1.3098453, 1.3554676] 
[1.4770902, 1.2503263] 
[1.666651, 1.3030744] 
[1.3337291, 1.1162395] 
[1.6581562, 1.402256] 
[1.44792, 1.146098] 
[1.135278, 0.9783296] 
[1.271507, 0.9855957] 
[1.2017587, 1.2467866] 
[1.5003016, 1.3591279] 
[1.2831678, 1.3541803] 
[1.5785215, 1.5163114] 
[1.1271384, 1.3500929] 
[1.5329196, 1.3767452] 
[1.506041, 1.3230616] 
[1.0172653, 0.83907944] 
[1.4736822, 1.2085683] 
[1.5337605, 1.2855178] 
[1.1210572, 1.143467] 
[1.4773531, 1.5478715] 
[1.3958511, 1.5416683] 
[1.2234855, 1.3179071] 
[1.4951462, 1.1998539] 
[1.1755898, 1.0554416] 
[1.7977093, 1.5270399] 
[1.2113898, 1.0150911] 
[1.214947, 1.0939566] 
[1.2769694, 1.0549076] 
[1.3720119, 1.5895735] 
[1.1263694, 1.330017] 
[1.1789849, 0.99222255] 
[1.6228139, 1.5082157] 
[1.3696022, 1.3473232] 
[1.6744771, 1.5091779] 
[1.3121912, 1.0865895] 
[1.5409156, 1.2911706] 
[1.7131188, 1.3945813] 
[1.7536287, 1.3902736] 
[1.3829286, 1.3209816] 
[1.3058939, 1.3106943] 
[1.2664145, 1.4959242] 
[1.8338498, 1.6136113] 
[1.4367195, 1.4415907] 
[1.5517881, 1.3347259] 
[1.3658984, 1.2073119] 
[1.3513186, 1.16125] 
[1.3149741, 1.1335738] 
[1.4570074, 1.2482598] 
[1.7698565, 1.4819422] 
[1.2689159, 1.0738444] 
[1.5462594, 1.6472415] 
[1.2854252, 1.2232826] 
[1.3951392, 1.361302] 
[1.5501657, 1.3195755] 
[1.7099841, 1.4461534] 
[1.2419136, 1.067184] 
[1.4705524, 1.2693053] 
[1.318159, 1.1729151] 
[1.5446795, 1.2086198] 
[1.2533462, 1.3779804] 
[1.5632536, 1.4555776] 
[1.7113428, 1.5716939] 
[1.661057, 1.7989616] 
[1.5238333, 1.2335404] 
[1.8791399, 1.5441085] 
[1.711468, 1.4935701] 
[1.4756895, 1.3071285] 
[1.5267825, 1.2936151] 
[1.2117383, 1.204471] 
[1.3454953, 1.142173] 
[1.5367645, 1.5302215] 
[1.4058657, 1.1665661] 
[1.7054391, 1.7248487] 
[1.4650565, 1.196413] 
[1.4307396, 1.2134098] 
[1.3353121, 1.0745517] 
[1.2200191, 1.0357593] 
[1.6126832, 1.4152826] 
[1.3564711, 1.2801085] 
[1.2274817, 1.2401987] 
[1.052991, 1.1701016] 
[1.2316355, 1.3750662] 
[1.3916361, 1.4078614] 
[1.0720237, 0.92843413] 
[1.4786394, 1.1741948] 
[1.4499885, 1.2842742] 
[1.3594649, 1.1825346] 
[1.0235205, 0.83014166] 
[1.4060044, 1.4728211] 
[1.314677, 1.1775591] 
[1.2979697, 1.4932506] 
[1.0996187, 1.2991939] 
[1.6726555, 1.6487767] 
[1.6502247, 1.4492593] 
[1.241016, 1.0023091] 
[1.3365686, 1.1845396] 
[1.6004224, 1.306557] 
[1.4572947, 1.2437961] 
[1.40254, 1.3653176] 
[1.393511, 1.1982846] 
[1.8259978, 1.516005] 
[1.6051834, 1.320969] 
[1.2922604, 1.1020045] 
[1.1036384, 0.85013556] 
[1.2654669, 1.1232858] 
[1.4632215, 1.2348137] 
[1.5217788, 1.2548162] 
[1.5681937, 1.3624852] 
[1.5313494, 1.5088204] 
[1.3726741, 1.234813] 
[1.097786, 1.2656649] 
[1.1079252, 1.2048125] 
[1.3380976, 1.5847034] 
[1.5394703, 1.3418543] 
[1.4251606, 1.2540418] 
[1.2589877, 1.0894188] 
[1.269124, 1.144501] 
[1.5217414, 1.3228123] 
[0.9475509, 1.0918391] 
[1.3065686, 1.1288608] 
[1.730808, 1.7474927] 
[1.2639866, 1.3763427] 
[1.2127583, 1.0511911] 
[1.3524514, 1.1369202] 
[1.5269823, 1.272213] 
[1.4504855, 1.191185] 
[1.5280737, 1.2751609] 
[1.2134237, 1.0225878] 
[1.3502355, 1.3379005] 
[1.364608, 1.3917065] 
[1.2898903, 1.4111421] 
[1.7277217, 1.2675008] 
[1.511385, 1.1476846] 
[1.8130845, 1.6734765] 
[1.1698608, 1.0292771] 
[1.2718624, 1.0744619] 
[1.4247808, 1.200625] 
[1.2639123, 0.95055073] 
[1.0690281, 1.1166627] 
[1.6924993, 1.4907081] 
[1.2954967, 1.109113] 
[1.2664964, 1.0211685] 
[1.3177559, 1.2851548] 
[0.97665155, 0.8302295] 
[1.5251073, 1.1633223] 
[1.2758675, 1.0465308] 
[1.5345378, 1.2723298] 
[1.1784389, 0.9636476] 
[1.2560647, 1.0557209] 
[1.5117625, 1.5267043] 
[1.402073, 1.5171775] 
[1.4815364, 1.5107763] 
[1.4298354, 1.3034589] 
[1.2770652, 1.0456249] 
[1.407785, 1.2143786] 
[1.4687798, 1.249502] 
[1.3903978, 1.196288] 
[1.1861639, 1.0494184] 
[1.3277743, 1.3081994] 
[1.2325878, 1.2386048] 
[1.1958313, 1.1203672] 
[1.6256107, 1.433872] 
[1.3959333, 1.3701763] 
[1.2027264, 1.038784] 
[1.2019693, 1.0599728] 
[1.4895532, 1.272392] 
[1.3750261, 1.1771157] 
[1.2727472, 1.0298058] 
[1.2396677, 1.368852] 
[1.2782953, 1.136076] 
[1.4946436, 1.3259375] 
[1.2781093, 1.3091309] 
[1.3617358, 1.4954885] 
[1.3394618, 1.1630569] 
[1.4674997, 1.2799327] 
[1.2139983, 1.0695835] 
[1.5691274, 1.3405669] 
[1.6212556, 1.3407881] 
[1.2601018, 1.5123571] 
[1.4633648, 1.1991689] 
[1.6249558, 1.2578244] 
[1.3585767, 1.4631401] 
[1.6534376, 1.7374144] 
[1.3764365, 1.1988587] 
[1.4815686, 1.2801105] 
[1.6100827, 1.426234] 
[1.6135447, 1.3176203] 
[1.3004277, 1.0380508] 
[1.2787844, 1.3724079] 
[1.0068393, 1.3022254] 
[1.5905722, 1.7497278] 
[1.1824529, 1.5747465] 
[1.3320408, 1.3294057] 
[1.5745978, 1.2962829] 
[1.469974, 1.2760668] 
[1.3441063, 1.1095972] 
[1.6758627, 1.3668301] 
[1.6628122, 1.3927319] 
[1.3044413, 1.2159479] 
[1.5304847, 1.6636641] 
[1.2367158, 1.0599533] 
[1.5576515, 1.4870374] 
[1.4001315, 1.5618515] 
[1.4214051, 1.1640415] 
[1.0546505, 0.875804] 
[1.8875083, 1.5754225] 
[1.5540881, 1.2851498] 
[1.549969, 1.2531667] 
[1.435523, 1.2938209] 
[1.3945869, 1.1014696] 
[1.4176812, 1.591571] 
[1.3634796, 1.4610193] 
[1.5999961, 1.4039953] 
[1.6031189, 1.3111072] 
[1.1422211, 0.97584414] 
[1.731531, 1.377535] 
[1.207491, 1.0710485] 
[1.5236602, 1.315943] 
[1.327333, 1.3439374] 
[1.4144416, 1.2939832] 
[1.2826569, 1.1549156] 
[1.4494872, 1.4904568] 
[1.2506824, 1.3976102] 
[1.4808427, 1.2529026] 
[1.5065675, 1.3102129] 
[1.618826, 1.396944] 
[1.4295062, 1.2487159] 
[1.3554965, 1.04949] 
[1.4574397, 1.5038354] 
[1.4511714, 1.4364185] 
[1.4016554, 1.6335279] 
[1.5686543, 1.5381415] 
