[1.1309606, 1.011742] 
[1.5801685, 1.8230764] 
[1.2790501, 1.5781388] 
[1.5532415, 1.4571519] 
[1.5344987, 1.4877834] 
[1.6254249, 1.4106469] 
[1.970112, 1.6320795] 
[1.307238, 1.1171573] 
[1.3853147, 1.1572905] 
[1.3871487, 1.1811306] 
[1.5130352, 1.478987] 
[1.5305359, 1.1665531] 
[1.2372671, 1.5288945] 
[1.1022311, 1.1312077] 
[1.4269016, 1.4440078] 
[1.3953842, 1.2174795] 
[1.2812423, 1.1288289] 
[1.1427053, 0.96247476] 
[1.5489367, 1.324385] 
[1.4327884, 1.2301309] 
[1.3289728, 1.3869927] 
[1.2529516, 1.2297037] 
[1.6698936, 1.4784667] 
[1.0499319, 1.1260109] 
[1.3338184, 1.3535637] 
[1.2912253, 1.0652885] 
[1.511812, 1.247654] 
[1.2530172, 1.1266984] 
[1.391169, 1.0962713] 
[1.3423359, 1.1637521] 
[1.839484, 1.4898479] 
[1.6571133, 1.4293294] 
[1.5248988, 1.2863266] 
[1.0898018, 1.0922005] 
[1.181081, 1.3233294] 
[1.3968194, 1.0993142] 
[1.5426071, 1.246594] 
[1.01918, 0.8697901] 
[1.3121477, 1.0915091] 
[1.1466362, 1.0028744] 
[1.3572476, 1.5628664] 
[1.1429329, 1.323926] 
[1.3782686, 1.711149] 
[1.4425998, 1.2413836] 
[1.6442446, 1.541578] 
[1.4537845, 1.2799879] 
[1.2285358, 1.0629585] 
[1.2217731, 1.0233879] 
[0.9985796, 0.80242217] 
[1.0091124, 0.84047526] 
[1.49649, 1.5401415] 
[1.1830809, 1.0053499] 
[1.2929528, 1.3732898] 
[1.185606, 1.4438207] 
[1.4331632, 1.3116938] 
[1.5383961, 1.2592674] 
[1.3365067, 1.0873191] 
[1.3644824, 1.1083505] 
[1.2295885, 0.9813893] 
[1.707716, 1.5654082] 
[1.2461991, 1.5309898] 
[1.207847, 1.3827872] 
[1.2663968, 1.017366] 
[1.068121, 1.2850811] 
[1.2991917, 1.2807585] 
[1.3302249, 1.1289446] 
[1.4971826, 1.2651399] 
[1.1578645, 1.028284] 
[1.4588311, 1.2355156] 
[1.4359436, 1.3072513] 
[1.4197524, 1.5191703] 
[1.2648706, 1.3753062] 
[1.297359, 1.4798491] 
[1.4276581, 1.333027] 
[1.097684, 1.247978] 
[1.245981, 1.0820074] 
[1.4574289, 1.2446373] 
[1.3586622, 1.1577294] 
[1.280752, 1.0640115] 
[1.4538332, 1.314149] 
[1.507701, 1.3505819] 
[1.1867347, 1.1850815] 
[1.2953014, 1.404099] 
[1.5109891, 1.342242] 
[1.856864, 1.6160065] 
[1.0478665, 0.8736067] 
[1.7003884, 1.4773878] 
[1.2863584, 1.1412132] 
[1.47348, 1.2448384] 
[1.1312363, 0.98365283] 
[1.2909762, 1.4066231] 
[1.3196266, 1.3090634] 
[1.1761341, 1.55018] 
[1.3226867, 1.6075488] 
[1.8396747, 1.6370206] 
[1.293233, 1.0696502] 
[1.1824133, 1.0490134] 
[1.287713, 1.0622394] 
[1.5453546, 1.3297538] 
[1.47208, 1.198708] 
[1.3128593, 1.4380997] 
[1.1047025, 1.2057469] 
[1.5293174, 1.3069171] 
[1.2027934, 1.1427773] 
[1.0873348, 0.9896257] 
[1.4226005, 1.2365589] 
[1.0775658, 0.97155] 
[1.4087504, 1.203337] 
[1.4947929, 1.2170117] 
[1.4035808, 1.1537502] 
[1.3074858, 1.3229167] 
[1.1849501, 1.2869658] 
[1.2637388, 1.2973528] 
[1.4673828, 1.1403195] 
[1.360432, 1.309413] 
[1.4566602, 1.2596173] 
[1.3637128, 1.2418418] 
[1.6027107, 1.4120896] 
[1.3297746, 1.0725856] 
[1.3553183, 1.1628143] 
[1.0818312, 1.3992693] 
[1.6475003, 1.4106731] 
[1.2429774, 1.1927857] 
[1.2710342, 1.3352114] 
[1.3403598, 1.2340472] 
[1.3472989, 1.1574969] 
[1.4413152, 1.2157819] 
[1.7553475, 1.4923468] 
[1.5255102, 1.3200378] 
[1.5519099, 1.385901] 
[1.250565, 1.0929817] 
[1.5072329, 1.1328764] 
[1.4094223, 1.1314206] 
[1.3187108, 1.4536519] 
[1.4205241, 1.363393] 
[1.4153838, 1.1368499] 
[1.338352, 1.1217439] 
[1.3721454, 1.0540802] 
[1.5314782, 1.2532976] 
[1.5796726, 1.3204753] 
[1.2520773, 1.4415778] 
[1.3904562, 1.1939138] 
[1.4675089, 1.5465655] 
[1.1486058, 1.2778983] 
[1.9049063, 1.3734198] 
[1.5285928, 1.2898891] 
[1.3201721, 1.1007901] 
[1.4271466, 1.1578779] 
[1.4785175, 1.1734014] 
[1.2468356, 1.0263007] 
[1.2246816, 1.4568198] 
[1.446315, 1.3783916] 
[1.1766518, 1.167366] 
[1.0246531, 1.1184733] 
[1.3502166, 1.3061233] 
[1.5506507, 1.3250601] 
[1.3842452, 1.2135334] 
[1.2370397, 0.9350312] 
[1.3811133, 1.1513238] 
[1.411243, 1.2492981] 
[1.3691332, 1.6453173] 
[1.2483935, 1.212856] 
[1.6521468, 1.5247315] 
[1.3517196, 1.1888306] 
[1.1626086, 1.3186389] 
[1.5030026, 1.3274782] 
[1.4136013, 1.264247] 
[1.27848, 1.0602989] 
[1.2130513, 0.99563515] 
[1.2169809, 1.0109304] 
[1.1643709, 1.2951612] 
[1.4298866, 1.4787457] 
[1.5688422, 1.2435415] 
[1.303724, 1.4192686] 
[1.6202126, 1.5731585] 
[1.0637338, 0.813805] 
[1.3229973, 1.0738938] 
[1.2088128, 0.94678736] 
[1.3352166, 1.1207697] 
[1.1272222, 0.95424795] 
[0.9282769, 0.88765955] 
[1.4939234, 1.4465635] 
[1.4090667, 1.4933476] 
[1.1980557, 1.3200862] 
[1.2547979, 1.5008146] 
[1.210983, 1.0449586] 
[1.1425658, 0.9660274] 
[1.240427, 0.9461328] 
[1.6130588, 1.1848338] 
[1.0867846, 0.9063428] 
[1.3358648, 1.5156488] 
[1.2580056, 1.2800698] 
[1.1928477, 1.5374657] 
[1.3134849, 1.2798669] 
[1.336524, 1.3773365] 
[1.6821235, 1.4482112] 
[1.3671988, 1.113138] 
[1.3918846, 1.1552238] 
[1.2767944, 1.0723585] 
[1.3643464, 1.1755087] 
[1.2446784, 1.3582042] 
[1.3770398, 1.3612491] 
[1.2691367, 1.3120893] 
[1.4209368, 1.6411908] 
[1.2955711, 1.4230909] 
[1.4624732, 1.2221835] 
[1.3919594, 1.155507] 
[1.3406674, 1.0419948] 
[0.9652064, 0.7916151] 
[1.2046931, 1.0453854] 
[1.1816161, 1.3495711] 
[1.3829701, 1.3864243] 
[1.5303614, 1.3609526] 
[1.3130666, 1.3009992] 
[1.1532012, 1.400907] 
[1.2354589, 1.0375026] 
[1.3819232, 1.184277] 
[1.4153869, 1.2959924] 
[1.4409645, 1.123616] 
[1.0440459, 0.8913861] 
[1.56809, 1.1866617] 
[1.3466728, 1.4659288] 
[1.4010012, 1.2848997] 
[1.3302166, 1.3190321] 
[1.4437096, 1.5741956] 
[1.4627659, 1.2303165] 
[1.462872, 1.1197572] 
[1.0094055, 0.78670615] 
[1.4654053, 1.1482521] 
[1.1621969, 1.0435479] 
[1.2584049, 1.1904442] 
[1.5023532, 1.5626663] 
[0.9192464, 1.1282454] 
[1.2817087, 1.4369338] 
[1.3288652, 1.471089] 
[1.2810075, 1.0949388] 
[0.96351427, 0.8266002] 
[1.5339053, 1.2594767] 
[1.535435, 1.3679049] 
[1.3167313, 1.0905697] 
[1.0240262, 1.203578] 
[1.6270732, 1.6426611] 
[1.2034364, 1.2231863] 
[1.6438951, 1.6914151] 
[1.6313696, 1.2304251] 
[1.0906004, 0.88489234] 
[1.3187857, 1.1101446] 
[1.5256872, 1.2852514] 
[1.47884, 1.3544753] 
[1.4864924, 1.1793373] 
[1.5232861, 1.5634756] 
[1.5022804, 1.7045381] 
[1.2664665, 1.4076827] 
[1.1345072, 1.3390968] 
[1.4166913, 1.4799509] 
[1.0348455, 0.879632] 
[1.4415835, 1.2260873] 
[1.3790755, 1.2027236] 
[1.2674406, 1.1209793] 
[1.6654873, 1.3421474] 
[1.2047019, 1.228889] 
[1.321573, 1.0849822] 
[1.2497693, 1.0812029] 
[1.4262376, 1.17811] 
[1.2973791, 1.3433042] 
[1.5506275, 1.3594849] 
[1.419655, 1.1003802] 
[1.151273, 0.97302663] 
[1.2605482, 0.9807987] 
[1.3070439, 1.1428046] 
[1.3001821, 0.9430103] 
[1.2616324, 1.3870993] 
[1.3822465, 1.3608513] 
[1.136033, 1.1868986] 
[1.3516893, 1.4205201] 
[1.5252645, 1.3152215] 
[1.4157939, 1.153297] 
[1.426239, 1.2766962] 
[1.2759, 1.1090602] 
[1.3866591, 1.1936936] 
[1.4507627, 1.4565146] 
[1.4482801, 1.1619034] 
[1.6539074, 1.5886638] 
[0.96247333, 1.0461413] 
[1.2287805, 1.1482406] 
[1.3355738, 1.1415107] 
[1.196691, 1.036065] 
[1.3589435, 1.1437881] 
[1.5070636, 1.383307] 
[1.4942719, 1.2834058] 
[1.2946231, 1.5149808] 
[1.5666182, 1.4400337] 
[1.5411621, 1.2066175] 
