[1.0678296, 1.0201629] 
[0.94710636, 1.0384828] 
[0.9937305, 0.999739] 
[0.9808934, 0.9672805] 
[1.090148, 1.100174] 
[1.1628166, 1.0789831] 
[1.0871696, 0.9916539] 
[1.064745, 1.0076079] 
[0.9870959, 0.9102757] 
[1.003602, 0.9302771] 
[0.9213935, 0.9855475] 
[1.0566417, 1.038598] 
[0.94671035, 0.95598185] 
[1.114676, 1.0364859] 
[1.1452974, 1.1552583] 
[1.0836587, 0.97670984] 
[1.1032739, 0.97846895] 
[1.1384447, 1.0070409] 
[1.1601098, 1.019183] 
[1.0678537, 0.94309807] 
[1.1521518, 1.063159] 
[0.9720577, 0.8999659] 
[1.2463484, 1.2016864] 
[1.1199603, 1.1653781] 
[1.0105438, 1.0352969] 
[1.1218712, 0.99064606] 
[1.3467941, 1.1485636] 
[0.94161355, 0.83179533] 
[1.0520734, 0.98010325] 
[0.7538372, 0.68754613] 
[1.1075814, 1.0793376] 
[1.0563565, 1.009718] 
[1.0199156, 1.0848904] 
[1.0968204, 1.0870869] 
[1.1012689, 1.1957027] 
[1.0383003, 0.9355074] 
[1.1624488, 1.0641229] 
[1.1624782, 1.027612] 
[1.1522862, 1.0576422] 
[1.0440816, 0.93237144] 
[0.9969482, 1.0026467] 
[1.1095884, 1.1024709] 
[1.1037116, 1.0375082] 
[1.105619, 1.1045003] 
[0.963241, 0.9272894] 
[1.0147276, 0.87971354] 
[0.9800129, 0.8916548] 
[1.0342649, 0.93227863] 
[1.1133254, 0.9901508] 
[1.056433, 0.887288] 
[1.1242495, 1.0839258] 
[0.9963594, 0.9827622] 
[1.0305239, 1.0824635] 
[1.1146808, 1.1271632] 
[1.1723518, 1.092731] 
[1.0324631, 0.92677116] 
[1.1594172, 1.0511014] 
[1.0719162, 0.94687223] 
[1.1648688, 1.0452666] 
[1.0489919, 0.94283354] 
[1.0833536, 1.132092] 
[1.1067237, 1.092674] 
[1.0454506, 1.0645616] 
[0.9737563, 0.9024329] 
[1.0479827, 1.0313501] 
[0.96976924, 0.85236233] 
[1.0883389, 0.9876476] 
[1.0016019, 0.9238169] 
