[1.1112096, 1.1065764] 
[1.4199048, 1.685962] 
[1.1384599, 1.0708711] 
[0.98505545, 0.98072624] 
[1.4445956, 1.3656616] 
[1.011399, 0.85078716] 
[1.2409084, 1.0540421] 
[1.2019069, 1.0574262] 
[1.1128838, 0.96336746] 
[1.1577392, 1.002349] 
[1.1216822, 1.0938787] 
[1.3726757, 1.4149091] 
[1.2381897, 1.2291188] 
[1.2448432, 1.0483963] 
[1.4714673, 1.2783282] 
[1.1433265, 0.989117] 
[1.1012654, 0.9949581] 
[1.1897516, 1.0411308] 
[1.2225096, 1.0824541] 
[1.1982028, 1.0311766] 
[1.2103212, 1.2513523] 
[1.298448, 1.2756932] 
[1.1081281, 1.1238402] 
[1.3376648, 1.1733737] 
[1.3207507, 1.254494] 
[1.1970153, 1.0584401] 
[1.206156, 1.0578616] 
[1.2981758, 1.1085254] 
[1.1596348, 1.0235728] 
[1.0330343, 0.8820158] 
[1.0417671, 1.1187057] 
[1.1478922, 1.0364906] 
[1.1975565, 1.2380353] 
[1.0375048, 1.0185349] 
[1.1068234, 1.0967481] 
[1.125967, 0.993381] 
[1.3452692, 1.1941139] 
[1.1656222, 0.987506] 
[1.3841007, 1.2355874] 
[1.2092488, 1.0618494] 
[1.2481899, 1.2010789] 
[1.2945082, 1.3493242] 
[1.0170147, 1.2306051] 
[1.2441489, 1.1085904] 
[1.2115076, 1.3842506] 
[1.3864359, 1.20521] 
[1.3356712, 1.114126] 
[1.0629663, 0.9358028] 
[1.3421996, 1.1153495] 
[1.150996, 0.98586] 
[1.0704974, 1.3287886] 
[1.2089409, 1.2847905] 
[1.4618318, 1.4019623] 
[1.094959, 1.1005497] 
[1.1443825, 1.075732] 
[1.1395943, 0.9924443] 
[1.191274, 0.8829287] 
[1.2471169, 1.0476587] 
[1.2654245, 1.0515524] 
[1.246382, 1.0808792] 
[1.4955243, 1.436952] 
[1.1699849, 1.2425287] 
[1.2562054, 1.2249875] 
[1.1511635, 1.1255525] 
[1.2099756, 1.133117] 
[1.12326, 0.97892904] 
[1.1409307, 1.049346] 
[1.1934093, 1.0266268] 
[1.0706114, 0.9694091] 
[1.2494564, 1.1672328] 
[1.132636, 1.1273948] 
[1.1543893, 1.0972166] 
[1.2137246, 1.2118992] 
[1.060576, 1.2044061] 
[1.0438856, 1.100285] 
[1.2118732, 1.0746115] 
[1.2000122, 1.0219709] 
[1.1092281, 0.9521933] 
[1.1631627, 0.9866687] 
[1.1709757, 1.0501742] 
[1.1095294, 1.1578548] 
[1.2072198, 1.0645559] 
[1.0616667, 1.0808206] 
[0.9325774, 1.0640717] 
[1.2915131, 1.1961544] 
[1.0767804, 0.9469006] 
[1.135771, 0.9831597] 
[1.2355232, 1.108329] 
[1.1688174, 1.046971] 
[1.1860611, 1.0990775] 
[0.8732992, 0.9339695] 
[1.149401, 1.1058922] 
[1.0348293, 1.1060388] 
[1.2831256, 1.1248078] 
[1.1636063, 1.2729368] 
[1.3630111, 1.209297] 
[1.401052, 1.275208] 
[1.2282975, 1.05754] 
[1.2127737, 1.0406659] 
[1.028048, 0.8507794] 
[1.2133296, 1.196437] 
[1.189162, 1.033295] 
[1.0295743, 1.120004] 
[1.1765791, 1.194585] 
[1.1785448, 1.0853858] 
[1.1043246, 0.8946458] 
[1.0348027, 0.9003118] 
[1.4383655, 1.147948] 
[1.1541631, 1.0068786] 
[1.2636261, 1.0887041] 
[1.2728174, 1.1402699] 
[1.3363645, 1.2541916] 
[1.2778685, 1.1437852] 
[1.2162452, 1.2312607] 
[1.225324, 1.0590433] 
[1.3494337, 1.141998] 
[1.2595391, 1.1027498] 
[1.5209808, 1.2435886] 
[1.0495011, 0.7712896] 
[1.1711404, 0.9241858] 
[1.1975133, 1.36498] 
[1.2348737, 1.2158281] 
[1.2268736, 1.199698] 
[1.4235336, 1.1023785] 
[1.0075577, 1.5379567] 
[1.2499385, 1.0075687] 
[1.348273, 1.0558015] 
[1.4210846, 1.2058873] 
[1.3806666, 1.2020602] 
[1.3269088, 1.1646641] 
[1.3314984, 1.2205964] 
[1.3868849, 1.1938748] 
[1.3372833, 1.0147202] 
[1.1151283, 1.1364503] 
[1.3505484, 1.1303811] 
[1.3018758, 1.1057975] 
[1.1718199, 1.0257673] 
[1.1931818, 1.0052271] 
[1.359668, 1.2274218] 
[1.2327619, 1.0730904] 
[1.2385945, 1.3452919] 
[1.332767, 1.4129193] 
[1.0305912, 1.1659107] 
[1.1266546, 1.1746597] 
[1.1341598, 1.1410669] 
[1.6178122, 1.3663738] 
[1.070062, 0.8821882] 
[1.1867843, 1.017143] 
[1.122896, 0.99659455] 
[1.2076726, 1.0971862] 
[1.1412549, 1.2871252] 
[1.1969203, 1.3153085] 
[1.3385854, 1.1444458] 
[1.1755654, 1.1591501] 
[1.3103819, 1.2291821] 
[1.3054044, 1.0780826] 
[1.1916895, 1.0318158] 
[1.1285037, 0.8950424] 
[1.1832665, 1.0365845] 
[1.0948136, 0.9292433] 
[0.9744419, 1.0472394] 
[0.9683367, 0.9668747] 
[1.1985695, 1.28858] 
[1.1517265, 0.95258063] 
[1.1707706, 1.4235415] 
[1.2106258, 0.94439614] 
[1.3101654, 1.1188806] 
[1.2097965, 1.0475848] 
[1.2673148, 1.0460993] 
[1.2636106, 0.9976002] 
[1.0809594, 1.2927663] 
[1.3930075, 1.4112897] 
[1.3214502, 1.159696] 
[1.0556288, 0.98391783] 
[1.4049675, 1.2858709] 
[0.8851583, 0.71640706] 
[1.2095284, 0.9313088] 
[0.9085177, 0.77145505] 
