[1.5352771, 1.7243519] 
[1.4691442, 1.3318591] 
[1.1838471, 0.9489236] 
[1.2869372, 1.5256478] 
[1.18246, 1.0559425] 
[1.4865685, 1.2072234] 
[1.4341369, 1.2095658] 
[1.8541985, 1.5915833] 
[1.4799745, 1.1816881] 
[1.3735036, 1.191615] 
[1.2859613, 1.3429317] 
[1.5379415, 1.5078266] 
[1.0744407, 1.3664608] 
[1.1980848, 1.2844591] 
[1.4797021, 1.1834749] 
[1.5809278, 1.4022169] 
[1.2554028, 1.1539619] 
[1.3610905, 1.1603613] 
[1.2044188, 0.9853368] 
[1.3908491, 1.2493205] 
[1.4707263, 1.3504441] 
[1.2544289, 1.2161] 
[1.5153109, 1.463339] 
[1.418139, 1.2752776] 
[1.2109711, 1.2920952] 
[1.471314, 1.2885029] 
[1.4064822, 1.0814354] 
[1.5686737, 1.4301689] 
[1.2713182, 1.1350628] 
[1.5605683, 1.3282768] 
[1.1646872, 0.9194871] 
[1.4867944, 1.4640374] 
[1.704922, 1.288883] 
[1.3113031, 1.4487257] 
[1.436826, 1.4017029] 
[1.3968587, 1.1307557] 
[1.2141187, 1.0722414] 
[1.6336272, 1.3836836] 
[1.4883661, 1.2690951] 
[1.3273141, 1.107409] 
[1.2131135, 1.3574448] 
[1.3654064, 1.3396704] 
[1.2278284, 1.33691] 
[1.4992604, 1.2109232] 
[1.4267564, 1.4010817] 
[1.4366715, 1.2337497] 
[1.5187652, 1.3228333] 
[1.4117699, 1.2238328] 
[1.2015511, 1.0591062] 
[1.3876797, 1.1961613] 
[1.3001325, 1.4270856] 
[1.5272102, 1.4446337] 
[1.6811703, 1.3260138] 
[1.7479911, 1.5257494] 
[1.329771, 1.2114303] 
[1.0745475, 0.8665493] 
[1.3444939, 1.210083] 
[1.1454201, 0.9375935] 
[1.027333, 0.9153778] 
[1.4129267, 1.2053735] 
[1.222893, 1.3280413] 
[1.6260877, 1.5058031] 
[1.264361, 1.2900665] 
[1.5415668, 1.4073939] 
[1.4516284, 1.5312772] 
[1.4584823, 1.2380149] 
[1.6111606, 1.3806609] 
[1.4879546, 1.3438479] 
[0.9586857, 0.8367035] 
[1.3077359, 1.0925899] 
[1.1765878, 1.5023521] 
[1.5208637, 1.414753] 
[1.5266705, 1.1782601] 
[1.6290641, 1.4630486] 
[1.5721991, 1.4213241] 
[1.4425932, 1.273462] 
[1.5626743, 1.2828858] 
[1.3240638, 1.1692085] 
[1.5577874, 1.3845103] 
[1.6944276, 1.4912088] 
[1.3407168, 1.173062] 
[1.0340434, 1.3503171] 
[1.4197657, 1.2518816] 
[1.2770098, 1.7397838] 
[1.5333654, 1.4505216] 
[1.4993576, 1.3014355] 
[1.127544, 0.89827955] 
[1.4552108, 1.1663123] 
[1.6797894, 1.336885] 
[2.0693905, 1.7753057] 
[1.2208619, 1.3004732] 
[1.6691287, 1.5996976] 
[1.4018997, 1.5770379] 
[0.9967282, 1.2944446] 
[1.4284607, 1.2386332] 
[1.3469154, 1.0739744] 
[1.4905276, 1.316165] 
[1.1748545, 1.0361865] 
[1.6018153, 1.3446534] 
[1.326885, 1.0994827] 
[1.4413028, 1.7305427] 
[1.220733, 1.5476952] 
[1.5111628, 1.2599442] 
[1.2721939, 1.0620465] 
[1.2567241, 1.2668188] 
