[1.1409057, 1.1918819] 
[1.158446, 1.0930285] 
[1.406753, 1.5118959] 
[0.99526536, 1.5779562] 
[1.3514729, 1.2673029] 
[1.3340989, 1.0811405] 
[1.1394676, 0.9524632] 
[1.2357612, 0.9902719] 
[1.193007, 1.0363855] 
[1.6529438, 1.4370586] 
[1.2684302, 1.1612763] 
[1.5856491, 1.3903847] 
[1.0968395, 1.1459324] 
[1.2662439, 1.2689965] 
[1.4317181, 1.5512943] 
[1.5690479, 1.391567] 
[1.1194243, 1.0073829] 
[1.4595613, 1.2465062] 
[1.2644658, 0.9927976] 
[1.6188974, 1.4358568] 
[1.1078587, 1.2417061] 
[1.2695749, 1.4199531] 
[1.1458045, 1.1703249] 
[1.1627944, 1.3381752] 
[1.3077805, 1.1963148] 
[1.6564062, 1.4465082] 
[1.1389891, 0.97245] 
[1.1472642, 1.0111393] 
[1.0915728, 0.8825477] 
[1.6086318, 1.3585067] 
[1.2338003, 1.4894326] 
[1.2690202, 1.309274] 
[1.1469265, 1.0869513] 
[1.5474565, 1.4598141] 
[1.5001062, 1.3324771] 
[1.4165725, 1.1850002] 
[1.856302, 1.6559069] 
[1.2174771, 1.0682309] 
[1.4758773, 1.2939188] 
[1.0550948, 0.89164335] 
[1.3781443, 1.4009306] 
[1.4872041, 1.5404041] 
[1.1119238, 1.1741384] 
[1.0607514, 1.1233702] 
[1.1815886, 1.1723486] 
[1.3572978, 1.1442909] 
[1.9136288, 1.6456708] 
[1.201665, 1.01259] 
[1.1990461, 1.025135] 
[1.3132737, 1.0576973] 
[1.3150698, 1.4375994] 
[1.0333031, 0.8547398] 
[1.2164962, 1.0735881] 
[1.2078149, 1.0932097] 
[1.1927832, 1.5186207] 
[1.1077135, 0.87732184] 
[1.2920719, 1.0402875] 
[1.2214519, 1.045342] 
[1.299916, 1.1181402] 
[1.3298572, 1.1083382] 
[1.0658139, 1.0620741] 
[1.3982013, 1.2206692] 
[1.5637519, 1.3545427] 
[1.2861251, 1.3318276] 
[1.0297338, 1.2722263] 
[1.6626413, 1.397546] 
[1.3293908, 1.116437] 
[1.387802, 1.1021228] 
[1.1120213, 0.92850155] 
[1.7437856, 1.481915] 
[1.127325, 1.1105797] 
[1.2966973, 1.3704145] 
[1.4936745, 1.3520625] 
[1.1760762, 1.2239535] 
[1.1995573, 1.1993041] 
[1.2429916, 1.085018] 
[1.5783076, 1.3635552] 
[1.3597853, 1.1326411] 
[1.1257646, 0.9186107] 
[1.1569979, 0.9595692] 
[1.3552948, 1.1943073] 
[1.2772629, 1.4811773] 
[1.3038309, 1.3964677] 
[1.1921413, 1.1176789] 
[1.4510871, 1.3802739] 
[1.5509064, 1.1978476] 
[1.4889388, 1.2246433] 
[1.3233962, 1.1015744] 
[1.5539275, 1.3291364] 
[1.1606137, 0.9708245] 
[1.0297165, 1.1156464] 
[0.9903239, 1.0139902] 
[1.3646166, 1.3933095] 
[1.3900087, 1.3756639] 
[1.3768396, 1.3631487] 
[1.3223121, 1.1683804] 
[1.2123517, 0.9552485] 
[1.2286777, 1.0404838] 
[1.3403478, 1.1703626] 
[1.3439242, 1.1693232] 
[1.2990744, 1.3433583] 
[1.2477705, 1.2962184] 
[1.4717939, 1.2024491] 
[1.3937008, 1.5178754] 
[1.1890866, 1.281876] 
[1.4442137, 1.1854596] 
[1.1413686, 0.9745681] 
[1.3237432, 1.0743076] 
[1.235554, 1.1165276] 
[1.1719147, 0.9997302] 
[1.4478793, 1.1119273] 
[1.310816, 1.421588] 
[1.554847, 1.5845267] 
[1.274612, 1.3444927] 
[1.4251711, 1.5147731] 
[1.4531975, 1.2383378] 
[1.3469324, 1.1338086] 
[1.544765, 1.149387] 
[1.2723587, 1.1528331] 
[1.3631139, 1.1320467] 
[1.0603607, 1.0548166] 
[1.3596606, 1.4946578] 
[1.7551513, 1.7053185] 
[1.353047, 1.3316138] 
[1.1994417, 1.165628] 
[1.6551461, 1.4030423] 
[1.3588747, 1.1670645] 
[1.5786657, 1.35916] 
[1.0538027, 0.93974817] 
[1.0793228, 0.9667191] 
[1.2138634, 1.2110673] 
[1.2597855, 1.4177346] 
[1.210661, 1.2180209] 
[1.1986325, 1.1578739] 
[0.84233487, 1.103954] 
[1.0984406, 0.8949724] 
[1.0244094, 0.84074795] 
[1.635284, 1.330504] 
[1.6431268, 1.4396946] 
[1.3866224, 1.1917664] 
[1.1886144, 1.0733529] 
[1.224174, 1.3129487] 
[1.1919308, 1.1780915] 
[1.2460072, 1.2546551] 
[1.5499697, 1.169676] 
[1.4927459, 1.194736] 
[1.4938146, 1.223449] 
[1.275466, 1.0661653] 
[1.112889, 0.92696726] 
[1.1687303, 1.0629907] 
[1.2784014, 1.0182412] 
[1.1085274, 1.086148] 
[1.2475686, 1.2053305] 
[1.0191708, 1.021795] 
[1.187382, 1.0327122] 
[0.9507495, 0.7409098] 
[1.2289077, 1.1366339] 
[1.2567508, 1.0660229] 
[1.284932, 1.0975231] 
[1.0799847, 0.94214296] 
[1.330607, 1.345223] 
[1.1237643, 0.99021256] 
[1.0815908, 1.4634625] 
[1.157259, 1.2631913] 
[1.1465214, 1.0256567] 
[1.1401438, 0.99675596] 
[1.3245499, 1.0804012] 
[1.1271219, 0.97748893] 
[1.0896138, 0.9680388] 
[1.536873, 1.2571486] 
[1.1321607, 1.1548423] 
[1.2104241, 1.1305052] 
[1.3370662, 1.1318341] 
[1.2305639, 1.1652697] 
[1.078521, 1.1405349] 
[1.2406435, 1.0267766] 
[1.2806716, 1.1592062] 
[1.1476284, 1.0157207] 
[1.2771387, 1.1234126] 
[1.4382696, 1.2230487] 
[0.94017184, 1.2314174] 
[1.019573, 0.9896498] 
[1.2385955, 1.5461125] 
[1.1653727, 1.271381] 
[1.1606042, 1.3582286] 
[1.2752296, 1.0515221] 
[1.1424699, 0.9659236] 
[1.175936, 1.0379889] 
[1.2686085, 1.0656466] 
[1.6509035, 1.4174626] 
[1.2822194, 1.2273785] 
[1.2349732, 1.1339326] 
[1.3022773, 1.1844869] 
[1.502922, 1.258466] 
[0.9588077, 0.95396864] 
[1.1444924, 0.9900203] 
[1.3790643, 1.1514895] 
[1.2353542, 1.0567732] 
[1.5204124, 1.3542721] 
[1.1458558, 0.9668505] 
[1.1849477, 1.1430017] 
[1.1706136, 1.4525437] 
[0.97016096, 0.94751525] 
[1.2565651, 1.3888665] 
[1.2183244, 1.2924118] 
[1.083523, 0.86936665] 
[1.320289, 1.1375428] 
[0.9976605, 0.84413856] 
[1.4407897, 1.1979213] 
[1.3380439, 1.1822436] 
[1.4765046, 1.2635927] 
[1.0827672, 1.004666] 
[1.4841778, 1.3576972] 
[1.250745, 1.1941538] 
[1.2117575, 1.2610905] 
[1.1838658, 1.0507058] 
[1.1984208, 1.037997] 
[1.3800776, 1.1489167] 
[1.3576488, 1.1332848] 
[1.3422586, 1.138761] 
[1.4896984, 1.3574544] 
[1.2868881, 1.4118792] 
[1.1495299, 1.1925099] 
[1.3298808, 1.3603163] 
[1.0421729, 1.0572462] 
[1.4471194, 1.2179295] 
[0.983133, 0.8173947] 
[1.4621146, 1.2769939] 
[1.2412109, 1.0967681] 
[1.3711181, 1.0939842] 
[1.1848984, 1.2813284] 
[1.3558506, 1.3861179] 
[1.4654964, 1.2004056] 
[1.0270547, 1.2511942] 
[1.2947729, 1.2612157] 
[1.1918375, 1.0312681] 
[1.8219693, 1.4193252] 
[1.3475499, 1.107548] 
[1.5145521, 1.2527082] 
[1.2078099, 0.93412495] 
[1.0004897, 1.1198428] 
[1.3003078, 1.3819089] 
[1.1157652, 1.2365996] 
[1.5709438, 1.4149466] 
[0.9853461, 1.0442643] 
[1.5393947, 1.3868868] 
[1.0428705, 0.9275415] 
[1.4825816, 1.3087167] 
[1.3637319, 1.1906137] 
[1.4455432, 1.1971071] 
[1.0766051, 1.1516964] 
[1.65576, 1.2724812] 
[1.3899997, 1.3084745] 
[1.2341332, 1.0505672] 
[1.1872563, 0.9653337] 
[1.5315341, 1.2981422] 
[1.2728816, 1.0233207] 
[1.2129347, 1.059416] 
[1.1753414, 0.9767321] 
[1.4110792, 1.2591763] 
[1.1140924, 1.0832708] 
[1.4437509, 1.0283996] 
[1.1298573, 1.2940087] 
[1.2687061, 1.2871928] 
[1.6045809, 1.3958454] 
[1.4630346, 1.2394257] 
[1.1688178, 0.9407411] 
[1.3546803, 1.1534923] 
[1.1199586, 0.94100904] 
[1.1806004, 1.002587] 
[1.2783074, 1.1846262] 
[1.339757, 1.379042] 
[1.3684461, 1.4910514] 
[1.6000036, 1.6213839] 
[1.3808368, 1.2781549] 
[1.5285113, 1.248174] 
[1.2702942, 1.0719798] 
[1.4619782, 1.2948186] 
[1.3074193, 1.0448054] 
[1.3119872, 1.0636715] 
[1.3169185, 1.0628467] 
[1.0986387, 1.291929] 
[1.3731627, 1.1320283] 
