[1.0925429, 1.2161324] 
[1.1344968, 1.286448] 
[1.154652, 1.2171249] 
[1.127058, 1.2012913] 
[1.4562901, 1.3646371] 
[1.1938074, 1.0564038] 
[1.1843624, 1.1095035] 
[1.0326029, 0.9032232] 
[1.1373802, 1.0115641] 
[1.0452825, 0.92100596] 
[1.0422946, 1.0312757] 
[0.98732114, 0.97737604] 
[1.0840237, 0.98896503] 
[1.2144973, 1.2014806] 
[1.1690177, 1.0768274] 
[1.3748071, 1.2198296] 
[1.3180182, 1.1759162] 
[1.2404536, 1.0705615] 
[1.3444414, 1.1797901] 
[1.2770557, 1.071555] 
[1.1277561, 1.189937] 
[1.1998235, 1.1823905] 
[1.0678577, 1.2187334] 
[1.35144, 1.3403735] 
[1.2708876, 1.1184657] 
[1.2028389, 1.0030576] 
[1.1019282, 0.9331672] 
[1.3144631, 1.0853872] 
[1.2225709, 1.0810382] 
[1.1554333, 0.99396473] 
[1.2274622, 1.2615699] 
[1.0879482, 1.1113367] 
[1.1123376, 1.1790031] 
[1.1141315, 1.2061709] 
[1.2115798, 1.2011881] 
[1.2251836, 1.0178361] 
[0.890139, 0.76990926] 
[1.1537228, 0.9978274] 
[1.0343103, 0.94426084] 
[1.1627822, 1.0134511] 
[1.194712, 1.2616746] 
[1.4027022, 1.2303051] 
[1.2426782, 1.1407541] 
[1.1921306, 1.1878593] 
[1.1432507, 1.2463498] 
[1.2096798, 1.1037744] 
[1.1252313, 0.99216783] 
[1.1159971, 0.9582672] 
[1.1650739, 1.0158466] 
[1.1427956, 0.996253] 
[1.242012, 1.3328671] 
[1.1131134, 1.1395419] 
[0.97981316, 1.0909989] 
[1.3576331, 1.3012727] 
[1.2761282, 1.2935078] 
[1.291537, 1.1393728] 
[1.3141993, 1.1584454] 
[1.1877552, 1.0584784] 
[1.164811, 1.0359277] 
[1.2303159, 1.1163495] 
[1.0992557, 1.23298] 
[1.2667457, 1.1825905] 
[1.09216, 1.0765264] 
[1.2932651, 1.180293] 
[1.1378381, 1.1201229] 
[1.0823791, 0.93053126] 
[1.3118777, 1.0763826] 
[1.1135077, 0.99735075] 
[1.1780384, 0.9681618] 
[1.138458, 0.989205] 
[1.2769527, 1.2695005] 
[1.0698004, 0.9992322] 
[1.163805, 1.1191015] 
[1.0993474, 1.2623639] 
[1.1066986, 1.1429651] 
[1.2527673, 1.0747342] 
[1.1993132, 0.98163295] 
[0.99372494, 0.8429637] 
[1.1425732, 1.0180813] 
[1.1458716, 0.9596728] 
[1.2447896, 1.1825416] 
[1.1302135, 1.0738628] 
[1.2877679, 1.2834373] 
[1.291275, 0.91361713] 
[1.1608479, 1.1023953] 
[1.2467508, 1.0262836] 
[1.2396007, 1.0926864] 
[0.99699694, 0.84773827] 
[1.0621561, 0.9102987] 
[0.9239845, 0.79347456] 
[0.9407965, 1.0264934] 
[1.171351, 1.1020052] 
[1.2794185, 1.2474272] 
[1.308024, 1.1400149] 
[1.0919147, 1.1665661] 
[1.3608913, 1.1473426] 
[1.3932713, 1.2211077] 
[1.2197499, 1.0811828] 
[1.2477171, 1.0894208] 
[1.0439689, 0.88577265] 
[1.3542902, 1.2227826] 
[1.0585076, 1.1824697] 
[1.0194969, 1.033776] 
[1.2862144, 1.0510921] 
[1.1118033, 1.1547959] 
[1.1791615, 1.0091451] 
[1.280724, 1.1355083] 
[1.2001615, 1.0182035] 
[1.2157147, 1.0119796] 
[1.2951281, 1.1087606] 
[1.0708239, 1.1337249] 
[1.1166003, 1.052978] 
[1.1111462, 1.1793032] 
[1.2193462, 1.1968613] 
[1.2441738, 1.1917781] 
[1.299438, 1.1063935] 
[1.0727891, 0.9776087] 
[1.0979431, 0.9462224] 
[1.1749828, 1.0191303] 
[1.5879731, 1.4297035] 
[1.0504489, 1.065269] 
[1.1044476, 1.0747762] 
[1.1191688, 1.0573895] 
[1.1669881, 0.9694368] 
[0.9640633, 1.0468646] 
[1.0617142, 0.94296783] 
[1.0397979, 0.8624746] 
[1.08359, 0.927] 
[1.0942249, 0.9637698] 
[1.2038685, 1.0292304] 
[1.1270504, 1.2985318] 
[1.2068756, 1.2668817] 
[1.1729715, 1.030385] 
[1.2332746, 1.1814834] 
[1.1918262, 1.0346293] 
[1.1724684, 0.9419408] 
[1.1876088, 1.0115211] 
[1.1931462, 1.0340292] 
[1.1270525, 0.9381219] 
[1.2511373, 1.0535941] 
[1.1953256, 0.95712465] 
[1.2065992, 1.1575627] 
[1.0339897, 1.2614167] 
[1.3510013, 1.3452284] 
[1.3041229, 1.1941601] 
[1.1898429, 0.99802166] 
[1.1145406, 0.98091936] 
[1.1152226, 0.9431292] 
