[1.1172826, 1.1079661] 
[1.3225826, 1.2074617] 
[1.179315, 1.2307248] 
[1.0930717, 1.2077262] 
[1.1959763, 1.3447725] 
[1.083992, 0.98855186] 
[1.1155766, 1.0023826] 
[1.0932513, 0.9846424] 
[1.1401734, 1.0233719] 
[1.1100411, 0.93894726] 
[1.1374238, 1.1463674] 
[1.088105, 1.0941994] 
[1.1255498, 1.1181257] 
[0.96579826, 1.04459] 
[1.1783618, 1.2270942] 
[1.1756117, 1.0177083] 
[1.31249, 1.1413479] 
[1.2474155, 1.1022686] 
[1.1563752, 1.0229232] 
[1.2383443, 1.1231091] 
[1.033796, 1.0259296] 
[1.1218567, 1.0571201] 
[1.1254369, 1.2257917] 
[1.0731151, 1.049185] 
[1.2071671, 1.124917] 
[1.1506821, 1.0383909] 
[1.1017883, 0.93771374] 
[1.2089539, 1.0735126] 
[1.3431604, 1.1451547] 
[1.2284434, 1.0893514] 
[1.1237228, 0.980981] 
[1.1685407, 1.1640522] 
[1.1397969, 1.2761312] 
[1.2358203, 1.0993156] 
[1.1251204, 1.1104579] 
[1.2866187, 1.1285352] 
[1.1536846, 1.0139554] 
[1.1326985, 0.95551735] 
[1.2001069, 1.0162308] 
[1.1445909, 0.9968306] 
[1.2151873, 1.1787483] 
[1.2481829, 1.2055993] 
[1.1709629, 1.0781274] 
[1.1024657, 1.1987054] 
[1.1196327, 1.1718202] 
[1.3115507, 1.1596793] 
[1.205973, 1.0785512] 
[1.2543597, 1.0760695] 
[1.195384, 1.0502028] 
[1.3044016, 1.08005] 
[1.2638415, 1.3301373] 
[1.3117498, 1.334003] 
[1.1095402, 1.01648] 
[1.1042426, 1.0227354] 
[1.3594544, 1.08694] 
[1.3378961, 1.1518571] 
[1.0630213, 0.90969574] 
[1.1078358, 0.96769536] 
[1.2352369, 1.0505494] 
[1.1178567, 0.91762674] 
[1.1457995, 1.1477013] 
[1.2525282, 1.0101564] 
[1.1636392, 0.96526885] 
[1.3429755, 1.4461577] 
[1.1682264, 1.2545114] 
[1.1067787, 0.96031624] 
[1.2107939, 1.0824683] 
[1.1660278, 1.0027432] 
[1.0886171, 0.89795685] 
[1.1868672, 0.99151635] 
[1.0562195, 1.0191518] 
[1.2787805, 1.3119947] 
[1.0369327, 0.9287886] 
[1.3363068, 1.2748058] 
[1.2177992, 1.30018] 
[1.2964314, 1.1561172] 
[1.2317924, 1.0831802] 
[1.1573639, 1.025837] 
[1.2487717, 1.0201516] 
[1.4378402, 1.1893473] 
[1.1320224, 1.1117435] 
[1.0120344, 1.086318] 
[1.0752532, 1.2007561] 
[1.3999617, 1.2917869] 
[0.9963647, 1.0033705] 
[1.2756565, 1.053433] 
[1.3858523, 1.2303534] 
[1.0653796, 0.92912996] 
[1.3593159, 1.1215968] 
[1.2713192, 1.0357258] 
[0.97663337, 1.1084945] 
[1.1842942, 1.1623029] 
[1.1239123, 1.2052433] 
[1.15575, 0.9367007] 
[1.1336814, 1.0934777] 
[1.1905763, 1.0247471] 
[1.2562139, 1.1039518] 
[1.0523627, 0.8967973] 
[1.0237719, 0.9373715] 
[1.2865235, 1.1300284] 
[1.1451697, 1.3189847] 
[1.2603809, 1.3148899] 
[1.2067331, 1.3433524] 
[1.1247048, 1.1449755] 
[1.3030953, 1.1552289] 
[1.0767779, 1.003446] 
[1.0867733, 0.90475583] 
[0.96915996, 0.8426978] 
[1.1333133, 0.98056674] 
[1.288842, 1.1261559] 
[1.0826728, 1.1261575] 
[1.1607314, 1.0665393] 
[0.8698706, 1.0188341] 
[1.2172046, 1.2688453] 
[1.0554652, 1.0786712] 
[1.0208367, 0.9201971] 
[1.2331682, 1.0728343] 
[1.0770035, 0.9476917] 
[1.1868019, 1.0479411] 
[1.0602112, 0.96766806] 
[1.0392551, 1.0281627] 
[0.9845596, 1.0558782] 
[1.0056862, 0.89847875] 
[1.4431049, 1.534743] 
[0.9655375, 1.0872934] 
[1.2022859, 1.0605965] 
[0.9573902, 0.7849684] 
[1.2325368, 1.0453422] 
[1.1218244, 0.89142144] 
[1.3974786, 1.2283562] 
[1.2516248, 1.2875543] 
[1.1330259, 1.0641241] 
[1.2005432, 1.4065105] 
[1.0631901, 1.0236303] 
[1.2449319, 1.2285041] 
[1.4538606, 1.2726419] 
[1.0533154, 0.9326292] 
[1.4579483, 1.1728528] 
[1.044626, 0.93883115] 
[1.0864925, 0.9457232] 
[0.97746056, 1.0023844] 
[0.94729125, 1.1245258] 
[1.2143039, 1.1888463] 
[1.1658428, 0.98840034] 
[1.2057161, 1.1685026] 
[1.0846951, 0.9379356] 
[1.0119694, 0.911185] 
[1.307709, 1.1505866] 
[1.1950212, 1.0598755] 
[1.2630765, 1.0600271] 
[1.1044446, 1.0982869] 
[0.9414997, 1.0250583] 
[0.9219216, 0.9631016] 
[1.1060219, 1.4307168] 
[1.1560959, 0.99767774] 
[1.0728577, 0.92827165] 
[1.4309621, 1.1833282] 
[1.0216922, 0.94373107] 
[1.1293395, 0.97991407] 
[1.2003642, 1.0649943] 
[1.1136138, 1.2464336] 
[1.3654618, 1.4350333] 
[1.2285513, 1.0361334] 
[1.2482579, 1.1020558] 
[1.2982283, 1.3693247] 
[1.2703315, 1.1403139] 
[1.149605, 0.96324044] 
[1.062813, 0.9766356] 
[1.2627175, 1.0945032] 
[1.0799527, 0.93822515] 
[1.0548205, 1.1931555] 
[1.4098203, 1.2900289] 
[1.2626319, 1.0434766] 
[1.2931054, 1.1346366] 
[1.1886585, 1.1078373] 
[1.1824205, 1.051582] 
[1.1143026, 0.9435908] 
[1.0442231, 0.9414451] 
[1.1804423, 1.06195] 
[1.1045946, 0.9714402] 
[1.2020472, 1.0611827] 
[1.1874888, 1.1615471] 
[1.1338577, 1.091561] 
[0.9327824, 1.1106154] 
[1.0230424, 1.1132789] 
[1.0675889, 0.9287879] 
[0.9957043, 0.895663] 
[1.1720111, 1.0312244] 
[1.1641045, 1.0320532] 
[1.2800195, 1.0987526] 
[1.2763046, 1.1964631] 
[0.96591705, 1.1532468] 
[1.0938148, 1.0545073] 
[1.1475525, 1.0192916] 
[1.2146087, 1.0800627] 
[1.074024, 0.9506261] 
[1.1588432, 0.98342514] 
[1.3208606, 1.1580567] 
[1.1194736, 0.97164553] 
[1.3579667, 1.2469773] 
[1.4008019, 1.4983162] 
[1.4325597, 1.2475951] 
[1.1449856, 1.0370975] 
[1.0388985, 1.1480483] 
[1.266844, 1.2728177] 
[1.0974436, 0.92523116] 
[1.1881033, 1.0550463] 
[0.9657297, 0.8107587] 
[1.1348078, 0.980599] 
[1.1714464, 1.0392125] 
[1.0909455, 1.117739] 
[1.1461207, 1.0326985] 
[1.0530586, 0.9311507] 
[1.2669262, 1.0794729] 
[1.0071877, 0.90870667] 
[1.4788985, 1.2171235] 
[1.1915665, 0.9902601] 
[1.2331264, 1.0966762] 
[0.9661015, 0.8115314] 
[1.0294544, 0.9125266] 
[1.1673129, 1.1081823] 
[1.0916958, 1.0409636] 
[1.2041066, 1.2098439] 
[1.318191, 1.0611054] 
[1.050838, 1.0545056] 
[1.1637938, 1.0373318] 
[1.1029782, 0.9634367] 
[1.2957755, 1.0922921] 
[1.3248379, 1.171854] 
[1.0985994, 0.9069706] 
[0.9955108, 1.0423858] 
[1.2586861, 1.4077961] 
[1.3710616, 1.0866563] 
[1.1685982, 1.1756318] 
[1.4684155, 1.3609512] 
[1.064707, 0.9652142] 
[1.3111495, 1.1374826] 
[1.1811429, 1.008285] 
[1.1319357, 0.9882413] 
[1.1975156, 1.0579646] 
[0.9204669, 1.0157807] 
[1.0771463, 1.2023349] 
[1.1340613, 1.2022822] 
[1.2054843, 1.0777774] 
[1.1664534, 1.2078373] 
[1.2870452, 1.0576748] 
[1.1420836, 0.97189283] 
[1.0831589, 0.95046645] 
[1.4003742, 1.1847965] 
[1.255537, 1.0516587] 
[0.9462736, 0.96259373] 
[1.026314, 1.0549508] 
[1.1009955, 1.16352] 
[1.1264865, 1.075092] 
[1.2813663, 1.2347546] 
[1.1754355, 1.03863] 
[1.1137688, 0.9352191] 
[1.4310546, 1.2482944] 
[1.0508553, 0.90605044] 
[1.3426615, 1.2124801] 
[1.2707863, 1.1988516] 
[1.3998628, 1.4255414] 
[1.2055142, 1.1697409] 
[1.067698, 1.0267967] 
[0.96831805, 1.0129482] 
[1.2016287, 1.0250276] 
[1.4977119, 1.2639067] 
[1.2541962, 0.9897331] 
[1.2137258, 1.0722021] 
[1.3413372, 1.0358744] 
[1.1146376, 1.06846] 
[1.1870277, 1.2313538] 
[1.2903094, 1.4287121] 
[1.0484959, 1.1958834] 
[0.9440991, 1.1253436] 
[1.0774841, 0.96358025] 
[1.1199752, 0.81858957] 
[1.0702062, 0.80766857] 
[1.1158999, 0.8764535] 
[1.1993614, 1.014185] 
[1.088494, 0.9953021] 
[1.0489521, 1.076805] 
[1.2402183, 1.1935825] 
[1.3823965, 1.2344519] 
[1.1751981, 1.0576658] 
[1.1463528, 0.9807625] 
[1.3343349, 1.1536938] 
[0.88414764, 0.7424609] 
[1.4846696, 1.2898539] 
[1.0797374, 0.8429909] 
[1.1326363, 1.1438661] 
[1.3538089, 1.183741] 
[1.3649294, 1.218672] 
[1.0797364, 1.1187522] 
[1.095436, 1.0699334] 
[0.9812624, 0.8573943] 
[1.1306988, 0.9351412] 
[1.0873961, 0.908569] 
[1.4808218, 1.1661875] 
[1.2214857, 0.97482777] 
[1.1329775, 1.0640843] 
[1.1085788, 0.8409389] 
[1.0620668, 1.0039848] 
[1.2485647, 1.4613389] 
[1.4525005, 1.4014491] 
[1.4022622, 1.1678002] 
[1.2487352, 1.105157] 
[1.6010971, 1.3473513] 
[1.2825968, 1.0623462] 
[1.268556, 1.0684314] 
[1.3293359, 1.2995315] 
[1.1375654, 1.2478571] 
[1.0300353, 1.1669598] 
[1.2012022, 0.902115] 
[1.3395152, 1.3759618] 
[1.3589759, 1.1549006] 
[1.0192738, 0.8761764] 
[1.281878, 1.1074154] 
[1.0955608, 0.8897487] 
[1.1435935, 0.95124567] 
[0.91357064, 0.962624] 
[1.3016622, 1.1563566] 
[1.2735062, 1.1697986] 
[1.288702, 1.1666138] 
[1.151788, 1.1874354] 
[1.3377783, 1.1333191] 
[1.2188084, 1.0134465] 
[0.9184376, 0.7694083] 
[1.0387032, 0.91557425] 
[1.3625063, 1.2348007] 
[1.1843953, 1.0184156] 
[1.2843418, 1.3442702] 
[1.0077187, 0.9477106] 
[1.1601548, 1.2531588] 
[1.1634932, 1.0365512] 
[1.3500376, 1.114528] 
[1.2381306, 0.9801957] 
[1.0537271, 0.8295202] 
[1.1486351, 0.883614] 
[1.34238, 1.0979811] 
[1.1183913, 1.2170421] 
[1.0685399, 1.1025026] 
[1.0249463, 1.14398] 
[1.1278626, 1.180898] 
[1.2382431, 1.2175803] 
[1.1916114, 0.9702804] 
[1.5306895, 1.2388275] 
[1.2513968, 0.9876017] 
[0.96324545, 0.79061836] 
[1.2220987, 1.0007784] 
[0.8973924, 1.0391613] 
[1.7322356, 1.2886014] 
[1.3232871, 1.2230031] 
[1.4622831, 1.3343396] 
[1.1761472, 1.2149947] 
[1.6380919, 1.3183272] 
[1.022147, 0.85247064] 
[1.4223932, 1.1873982] 
[1.2591894, 0.9906671] 
[1.4417061, 1.1549429] 
[1.1505787, 1.0643957] 
[1.2534767, 1.1398867] 
[1.2370929, 1.3994145] 
[1.0169458, 1.1084671] 
[1.251281, 1.1705637] 
[0.93500215, 0.8203685] 
[1.1058674, 0.9454416] 
[1.2118253, 1.054821] 
