[0.9671775, 0.9564434] 
[1.0885484, 1.0760877] 
[1.129584, 1.0747848] 
[1.0763979, 1.0238687] 
[1.1154155, 1.1513331] 
[1.226368, 1.114291] 
[1.0919608, 0.988009] 
[1.0849661, 0.98496187] 
[0.99427116, 0.90707254] 
[1.2304657, 1.1219769] 
[1.046796, 1.0952408] 
[1.021941, 1.0666336] 
[1.0495093, 1.064291] 
[1.1207733, 1.014466] 
[1.0987742, 1.0755692] 
[1.1744865, 1.0428975] 
[1.1476059, 1.0616701] 
[1.0566208, 0.97645116] 
[1.1065736, 0.9489877] 
[1.0766006, 0.93493617] 
[1.2206292, 1.210321] 
[1.0275741, 0.94315946] 
[1.0987818, 1.1175745] 
[0.9883848, 1.09379] 
[1.2431898, 1.3318843] 
[1.0440239, 0.93689406] 
[1.0591643, 0.8393848] 
[1.2027361, 1.0370477] 
[1.0645329, 0.9217841] 
[1.2069161, 1.0629009] 
[1.0521256, 1.0712633] 
[1.051502, 1.1309099] 
[1.0051029, 0.9825461] 
[1.0400653, 1.1270039] 
[1.0582411, 1.0582148] 
[1.1535956, 1.0417864] 
[1.0986353, 0.9635635] 
[1.1171489, 0.98746073] 
[0.97479546, 0.85551095] 
[1.0189412, 0.90582466] 
[1.0699763, 0.94605887] 
[0.9213338, 0.96313465] 
[1.0283198, 0.9311489] 
[0.98885447, 0.9548528] 
[1.056806, 1.0582486] 
[1.1195393, 1.0321566] 
[1.079979, 0.9468658] 
[0.90207005, 0.81226957] 
[1.0579436, 0.9418753] 
[1.0066969, 0.8912709] 
[0.93421507, 0.8973264] 
[0.86754155, 0.830119] 
[1.1142111, 0.9863038] 
[1.0333915, 1.0869241] 
[1.0012586, 0.9132585] 
[1.2561418, 1.0842917] 
[0.96166265, 0.86664414] 
[1.0809535, 0.9821172] 
[1.1604226, 1.0457735] 
[1.1094081, 1.0005201] 
[1.0727482, 1.0650504] 
[1.066242, 1.0627432] 
[1.0282832, 1.0285498] 
[1.0574894, 1.011184] 
[1.038563, 1.0921125] 
[1.1877618, 1.0171844] 
[1.161886, 1.0779457] 
[1.0348562, 0.9405608] 
[1.1046077, 1.0060823] 
[1.0845941, 0.97222835] 
[1.097499, 1.0897875] 
[1.0688785, 1.1009405] 
[1.0928535, 1.1333721] 
[1.0997425, 1.0730374] 
[1.0798764, 1.1162392] 
[1.179481, 1.0916226] 
[1.0754696, 0.9753338] 
[1.0401404, 0.9426109] 
[1.0548763, 0.97116005] 
[1.0631477, 0.95244956] 
[1.1032046, 1.0515218] 
[0.971094, 0.9595585] 
[1.1049314, 1.1543708] 
[1.1045514, 1.1141142] 
[1.0907034, 1.1076078] 
[1.1499615, 1.0236092] 
[1.1120734, 0.9752824] 
[1.0467454, 0.9959622] 
[0.93785894, 0.86395407] 
[1.0875256, 0.94701767] 
[1.0841312, 1.045085] 
[0.96091664, 1.0074375] 
[1.05371, 1.1241201] 
[1.1620017, 1.1301596] 
[1.041449, 1.0921452] 
[1.2226171, 1.094444] 
[1.1370332, 1.0612915] 
[1.1357687, 1.0146952] 
[1.1282707, 1.0360757] 
[0.96744025, 0.83726126] 
[0.9415154, 1.0791035] 
[1.0763395, 1.0669954] 
[0.98521924, 1.0252092] 
[0.9473236, 0.9984783] 
[1.1608377, 1.1847821] 
[1.0744879, 0.9511742] 
[1.1593711, 1.0285356] 
[1.0735962, 0.97330666] 
[1.059195, 0.9662498] 
[1.0187681, 0.95819134] 
[1.2327473, 1.1575952] 
[1.0130874, 1.0248271] 
[1.006389, 1.3123939] 
[1.1283207, 1.088043] 
[0.91792846, 1.0083668] 
[1.1784785, 1.0806289] 
[0.9962541, 0.88784266] 
[1.1112086, 0.9780756] 
[1.0764358, 0.9502677] 
[1.2199285, 1.0940537] 
[0.92344344, 0.9128325] 
[1.1497061, 1.063304] 
[1.1554664, 1.1097839] 
[1.1468341, 1.0539358] 
[0.9388797, 0.974717] 
[1.0363424, 0.92579454] 
[1.1110654, 0.9860499] 
[1.1085758, 0.98750436] 
[1.745681, 0.945819] 
[0.28966555, 0.24142525] 
[0.7826481, 0.8026099] 
[0.899997, 0.9454268] 
[1.0540926, 0.9922426] 
[1.0009809, 1.0750377] 
[1.0463772, 1.1574848] 
[1.1222508, 1.0546035] 
[1.0542773, 0.9964185] 
[1.0389793, 0.9655638] 
[0.99273616, 0.9242978] 
[1.0708365, 0.989238] 
[1.0681953, 1.0989428] 
[1.1538129, 1.1634834] 
[1.1340418, 1.0928203] 
[0.9892728, 1.0402395] 
[1.0027878, 0.98369557] 
[1.0678201, 0.9915595] 
[1.1562077, 1.0816276] 
[1.0877229, 1.0490546] 
[1.1169319, 1.0715661] 
[1.1370808, 1.0872507] 
[1.1018084, 1.0307322] 
[1.1455271, 1.0030106] 
[1.0908602, 0.99805486] 
[1.0899603, 1.0825213] 
[0.96055067, 1.0423176] 
[1.0725412, 1.0002226] 
[1.0585542, 0.99763626] 
[1.131911, 1.057514] 
[1.1201639, 1.0666273] 
[1.1276376, 1.0384783] 
[0.98767006, 1.0232813] 
[1.0160832, 1.0253265] 
[1.0937134, 1.1622248] 
[1.0403271, 1.0210919] 
[1.068377, 1.0706551] 
[1.111325, 1.0399687] 
[1.0573337, 0.97419053] 
[1.0760694, 0.97403944] 
[1.0893848, 0.9946357] 
[1.0888495, 1.0183495] 
[1.0963874, 1.0714552] 
[1.0678787, 1.0875946] 
[1.0229583, 1.1866002] 
[1.1351924, 1.0890712] 
[1.1062567, 1.080245] 
[1.1208766, 1.0124738] 
[0.9537542, 0.84115595] 
[1.0270007, 0.9475256] 
[0.973053, 0.85718375] 
[1.1076303, 0.97948074] 
[1.0811517, 0.99042666] 
[0.97201514, 1.0811073] 
[1.1416404, 1.1088653] 
[1.2361219, 1.2847583] 
[1.0738387, 0.94041693] 
[1.1368966, 1.0355877] 
[0.9511472, 0.85308135] 
[1.3022029, 1.101398] 
[0.9788306, 0.8600625] 
[1.0422442, 0.9262047] 
[1.0747966, 0.9600651] 
[1.1592379, 1.1508958] 
[1.1076678, 1.1282375] 
[1.0298612, 1.0880609] 
[1.0549296, 1.1240708] 
[1.3149812, 1.1754429] 
[1.2486088, 1.0874536] 
[1.1259589, 1.0110586] 
[1.1851969, 1.0400276] 
[1.2101579, 1.0898798] 
[1.0580146, 1.0732191] 
[1.128017, 1.0929837] 
[1.1900951, 1.1588457] 
[1.0262877, 0.9763597] 
[0.96760607, 1.008959] 
[1.1426017, 1.0607265] 
[1.0053706, 0.8918834] 
[0.94771993, 0.86359584] 
[1.0032567, 0.87197244] 
[0.98948145, 0.881783] 
[1.057054, 0.9832841] 
[0.9944676, 1.0318027] 
[1.1119816, 1.1743182] 
[1.0319467, 0.98754466] 
[1.0205386, 1.0726013] 
[0.9978204, 0.8847189] 
[1.0583144, 0.93913007] 
[1.0155178, 0.8668513] 
[1.0735246, 0.938499] 
[1.024991, 0.883557] 
[0.9480215, 0.8748617] 
[1.241868, 1.2263303] 
[1.371991, 1.1856686] 
[1.1426642, 1.1072302] 
[1.1041034, 1.0432965] 
[1.1208951, 1.0217057] 
[0.9427732, 0.84148383] 
[1.1094633, 1.0208966] 
[1.1163528, 0.9949579] 
[1.1716077, 1.0509384] 
[1.1102812, 1.1006227] 
[0.96969247, 0.97383314] 
[1.0986047, 1.1363318] 
[1.112098, 1.0742362] 
[0.98726463, 0.98477215] 
[1.2886583, 1.1557709] 
[1.0979955, 1.0015385] 
[1.1512444, 1.0263205] 
[1.0345453, 0.9141082] 
[1.1125611, 0.9592966] 
[1.0634475, 0.9430485] 
[1.0663795, 1.0508268] 
[1.091254, 1.0706404] 
[1.0986745, 1.1400602] 
[1.152933, 1.1283174] 
[1.1148157, 0.9616302] 
[0.943807, 0.826273] 
[1.012894, 0.86718714] 
[1.1652474, 1.0300262] 
[1.149333, 1.0299591] 
[1.0903713, 1.1403208] 
[0.92470753, 0.9067658] 
[1.0340358, 1.0092533] 
[0.94182825, 1.0233254] 
[0.9120611, 0.9465399] 
[0.99323666, 0.92083526] 
[0.95022666, 0.8623971] 
[0.9915391, 0.91944194] 
[1.0299914, 0.94316506] 
[1.1022489, 1.0123713] 
[1.0772005, 1.0088325] 
[0.9913112, 1.0203508] 
[1.2123609, 1.1057727] 
[1.0570918, 0.9994781] 
[1.0605749, 1.0618513] 
[1.1019263, 1.0055963] 
[1.1403801, 1.0049644] 
[1.143942, 1.0596749] 
[0.9524729, 0.8414073] 
[0.9807838, 0.8898511] 
[1.0226967, 1.003486] 
[1.21014, 1.116412] 
[1.1652871, 1.0971897] 
[1.072988, 1.1745167] 
[1.1617267, 1.0943778] 
[1.1047997, 1.0050111] 
[1.1658962, 1.0217075] 
[1.1010299, 0.99032557] 
[1.1210752, 1.0130782] 
[1.0649692, 0.934823] 
[1.0918102, 1.0633674] 
[1.0901384, 0.9676696] 
[1.1113882, 1.145803] 
[1.1497254, 1.2461896] 
[1.1772413, 1.0528117] 
[1.0868297, 0.97145665] 
[1.2274256, 1.1118641] 
[0.98019594, 0.88815176] 
[1.0355885, 0.9321482] 
[1.0657156, 0.95733225] 
[1.0398977, 1.1375415] 
[1.0216868, 1.0074986] 
[1.0522435, 1.0664368] 
[1.0647264, 1.0986079] 
[1.1434562, 1.2291629] 
[1.0724292, 0.97236925] 
[0.93413365, 0.8480487] 
[1.1056995, 1.0207083] 
[0.9702325, 0.8946574] 
[1.0310997, 0.94707835] 
[0.9878558, 0.9989266] 
[1.2159706, 1.127833] 
[1.0297852, 1.0477958] 
[0.96625644, 0.9664286] 
[1.034934, 0.97797745] 
[1.0669818, 0.97861576] 
[0.9823303, 0.90192425] 
[1.0724304, 0.9775379] 
[1.0279307, 0.8948796] 
[1.1853642, 1.0732408] 
[1.0703995, 1.0176848] 
[0.90032214, 0.95184946] 
[0.93175435, 0.94228184] 
[1.036258, 1.0767524] 
[0.96500057, 0.9083947] 
[1.1340826, 0.9524002] 
[1.1979525, 1.0803998] 
[1.0848352, 0.9525821] 
[1.169127, 1.0553812] 
[1.1818986, 1.0747125] 
[1.1984397, 1.1496606] 
[1.0358102, 1.0706129] 
[1.1923827, 1.2585242] 
[1.2418497, 1.1332147] 
[1.1929457, 1.1286544] 
[1.2242582, 1.0300978] 
[0.99901056, 0.82386494] 
[1.1795529, 1.05019] 
[1.302074, 1.1693621] 
[0.9993806, 0.86203694] 
[1.1255236, 1.0996072] 
[1.0187018, 0.9754778] 
[0.9615061, 0.88144183] 
[0.9558156, 0.99006045] 
[1.2317362, 1.2326021] 
[1.021992, 0.9205518] 
[1.0156653, 0.9067959] 
[1.246362, 1.0895636] 
[1.1568663, 1.0473111] 
[0.9821679, 0.901718] 
[0.96440625, 1.0121875] 
[1.0753988, 1.0735066] 
[1.0055666, 0.93788934] 
[1.124044, 1.1520622] 
[1.8950416, 2.8647513] 
[4.78811, 1.1317198] 
[0.42928606, 0.40947658] 
[0.5932021, 0.5868399] 
[0.6608765, 0.6512933] 
[0.65049314, 0.63965607] 
[0.6724033, 0.68074286] 
[0.7299845, 0.7179157] 
[0.7567406, 0.7466918] 
[0.8037559, 0.78749365] 
[0.8113091, 0.8310994] 
[0.85517514, 0.84232545] 
[0.8568096, 0.8509679] 
[0.84550834, 0.83304465] 
