[1.1739928, 1.23164] 
[1.0050465, 1.1341155] 
[1.1234012, 1.108343] 
[0.8393978, 1.1628323] 
[1.3514022, 1.2122751] 
[1.1861167, 1.0084151] 
[1.2701117, 1.0883718] 
[1.2046163, 1.0196943] 
[1.0844111, 0.91931784] 
[1.4502409, 1.2245841] 
[1.1441166, 1.2652591] 
[1.1424737, 1.0189164] 
[1.2221308, 1.2677816] 
[1.1832216, 1.1721785] 
[1.1867726, 1.0862392] 
[1.3349693, 1.1799338] 
[1.1561131, 1.0014253] 
[1.0022825, 0.8987553] 
[1.1256355, 0.9111391] 
[1.0360847, 0.8851416] 
[1.1568778, 0.8231782] 
[1.1115714, 1.2954346] 
[1.1296645, 0.9227706] 
[1.2274433, 0.99066055] 
[1.0421622, 1.156525] 
[0.9138957, 0.7623508] 
[1.2532508, 1.1339291] 
[1.1734824, 1.0196811] 
[1.2386184, 1.0335076] 
[1.1552016, 1.0300694] 
[0.9507314, 1.1325291] 
[1.2267872, 1.2348685] 
[1.2951573, 1.3137593] 
[1.3199761, 1.3434904] 
[1.1103157, 1.0728171] 
[1.0865096, 0.9106473] 
[1.1378864, 0.99368966] 
[1.3836536, 1.126065] 
[1.3712778, 1.1673713] 
[1.2390113, 1.0740597] 
[1.3012011, 1.2262826] 
[1.1983924, 1.2970799] 
[1.2876878, 1.364428] 
[1.0388254, 1.1264651] 
[1.1896634, 1.2087936] 
[1.159524, 1.0131898] 
[1.23537, 1.1246266] 
[0.976103, 0.87489223] 
[1.2364185, 1.0727046] 
[1.1642466, 0.94261956] 
[1.362604, 1.2285906] 
[1.2287841, 1.184091] 
[1.0988076, 1.1575897] 
[1.0484636, 1.2029176] 
[1.101714, 0.9510338] 
[1.1438918, 1.0033176] 
[1.1680626, 1.0344347] 
[1.3346349, 1.1863396] 
[1.1300318, 0.9333763] 
[1.2277114, 1.1021416] 
[1.077472, 1.0869513] 
[1.1802788, 1.0597498] 
[0.955633, 0.95650685] 
[1.0563148, 1.151902] 
[1.0254328, 1.094218] 
[1.2635592, 1.0756638] 
[1.0927011, 0.9056872] 
[1.2317455, 1.0590677] 
[1.0223413, 0.8937024] 
[1.2104387, 0.9569141] 
[1.0200003, 1.0182921] 
[1.1988534, 1.3016878] 
[1.1261492, 0.96619564] 
[0.9889737, 1.0320683] 
[1.176379, 1.1632707] 
[0.9624428, 0.8530795] 
[0.9131459, 0.8087251] 
[1.1428999, 1.0389565] 
[1.0452381, 0.8996398] 
[1.1320282, 1.0016489] 
[1.0130649, 1.266144] 
[1.1562304, 1.0687966] 
[1.0487508, 1.068583] 
[1.1894667, 1.0991724] 
[1.3743825, 1.4228554] 
[1.3207054, 1.0411906] 
[1.0514297, 0.9021143] 
[1.1540673, 1.0275047] 
[0.99355817, 0.9021046] 
[1.1269757, 1.009102] 
[1.0232142, 0.9845567] 
[1.1089234, 1.2223701] 
[1.3379904, 1.2448933] 
[1.2298799, 1.2473313] 
[1.0858004, 1.0641184] 
[1.2860446, 1.1353077] 
[1.0966421, 0.9459333] 
[1.3601625, 1.1623558] 
[1.2412889, 1.0216293] 
[1.2545464, 1.1140944] 
[1.1825628, 0.95350075] 
[1.053196, 0.92348576] 
[1.2771788, 1.0976099] 
[1.2844772, 1.3491039] 
[1.0444163, 1.0840936] 
[1.2642615, 1.1000247] 
[1.2293622, 1.0914029] 
[0.9557877, 0.8128171] 
[1.1047121, 0.9613361] 
[1.1205547, 0.95265865] 
[1.1225913, 1.2970752] 
[1.2560531, 1.1309371] 
[1.0575655, 0.9781383] 
[1.0175612, 1.0211174] 
[1.0661392, 0.9797303] 
[1.1942698, 0.9951024] 
[1.0851276, 0.9680984] 
[1.0387568, 0.89712954] 
[1.1332521, 0.952765] 
[1.3917145, 1.2133981] 
[1.1157773, 1.2338288] 
[1.3170758, 1.201338] 
[1.1598254, 1.0662676] 
[1.3922284, 1.2938792] 
[1.0685639, 1.0894537] 
[1.1820705, 1.0179224] 
[1.1681921, 1.0235052] 
[1.2736018, 1.1022354] 
[1.2130178, 0.99502337] 
[1.2150388, 1.0565581] 
[1.1075213, 1.1372856] 
[1.3684587, 1.0796065] 
[1.3254974, 1.2519891] 
[0.8683336, 0.87310135] 
[1.562449, 1.1767341] 
[1.4656264, 1.2937007] 
[1.1566294, 1.030736] 
[1.227787, 1.0435946] 
[1.2726883, 1.122947] 
[1.363425, 1.1542866] 
[1.32977, 1.3915946] 
[1.1747713, 1.0623379] 
[1.4229765, 1.3844221] 
[1.383864, 1.2505488] 
[1.1718146, 1.2287004] 
[1.112288, 0.9593227] 
[1.2387602, 1.0897617] 
[1.3405638, 1.1625149] 
[1.2323835, 1.0054879] 
[1.1285188, 0.9922105] 
[1.2900164, 1.4271533] 
[1.002633, 0.94942987] 
[1.2009119, 1.1179137] 
[1.1560546, 1.1786255] 
[0.9987621, 0.90617657] 
[1.0848547, 0.94316363] 
[1.0899836, 0.992365] 
[1.1840358, 1.0579834] 
[1.0871627, 0.9760531] 
[1.1198499, 0.9916211] 
[1.0972286, 1.1106222] 
[1.0530871, 1.0791357] 
[1.1170312, 1.1442804] 
[1.2393147, 1.1292257] 
[1.1905513, 1.0567217] 
[1.1173891, 1.015184] 
[1.1743441, 0.97647846] 
[1.2313344, 1.0576694] 
[1.195289, 1.0642283] 
[1.1874673, 1.0424578] 
[1.1575785, 1.0834689] 
[1.2283328, 1.1271191] 
[1.1063296, 1.070365] 
[1.160816, 1.2356116] 
[1.2642572, 1.3063691] 
[1.2513809, 0.9935689] 
[1.2301545, 1.0192596] 
[1.097367, 0.9527274] 
[1.4247499, 1.2189231] 
[1.2532606, 1.054297] 
[1.1784263, 1.2162452] 
[1.2170492, 1.1940198] 
[1.1128278, 1.1694558] 
[1.2184501, 1.1532588] 
[1.1162925, 1.2438419] 
[1.5114235, 1.4031816] 
[1.1023339, 0.9811201] 
[1.393023, 1.1343871] 
[1.2272977, 1.0392454] 
[1.1833656, 1.010545] 
[1.1654862, 0.96126264] 
[1.2575915, 1.1566353] 
[1.4082856, 1.4384663] 
[1.3081303, 1.2116032] 
[1.1624331, 1.072571] 
[1.3635353, 1.1536082] 
[1.0750914, 0.9639168] 
[1.1969416, 1.0614886] 
[1.1310464, 0.98152244] 
[1.205064, 1.0013449] 
[1.0785713, 1.0448637] 
[1.1727434, 1.1794122] 
[1.0970128, 1.0320066] 
[1.1912103, 1.2315383] 
[1.0850446, 0.93433684] 
[1.0812428, 0.98295474] 
[0.88635504, 0.84311175] 
[0.9888307, 0.8343607] 
[0.9352108, 0.7673798] 
[1.5196315, 1.2087215] 
[1.1204166, 1.1105285] 
[1.3108929, 1.126036] 
[1.10389, 1.0702021] 
[1.0326891, 1.0621376] 
[1.0917786, 1.2066652] 
[1.3052232, 1.166074] 
[1.2280283, 1.0770326] 
[1.2067347, 0.9915476] 
[1.1239002, 0.92590564] 
[1.4009858, 1.1858697] 
[1.3099558, 1.3796571] 
[1.0732896, 1.0764358] 
[1.1462967, 1.1089953] 
[1.1073737, 1.0271933] 
[1.0122212, 1.2894013] 
[1.1478469, 0.9626923] 
[1.3141183, 1.1121631] 
[1.019464, 0.855646] 
[1.3066669, 1.0792571] 
[1.0878681, 0.9173318] 
[1.3576982, 1.2047603] 
[0.9986192, 0.99566126] 
[1.2985133, 1.1813408] 
[1.2252102, 1.170316] 
[1.0467335, 0.9560214] 
[1.1076884, 0.9738896] 
[1.2749319, 1.078624] 
[1.1109031, 0.8811924] 
[1.1511955, 1.0073417] 
[1.1340629, 1.0073879] 
[0.9272181, 0.9428773] 
[1.2156043, 1.3173875] 
[1.3404944, 1.235141] 
[1.0621232, 1.0720562] 
[1.0653945, 1.0679443] 
[1.2592447, 1.0964161] 
[1.2342256, 1.0753363] 
[1.1856484, 0.9777776] 
[1.2353568, 1.0896838] 
[1.3129796, 1.1732765] 
[0.99129814, 1.1287417] 
[1.3037021, 1.2479205] 
[1.2412925, 1.3152771] 
[1.0921531, 1.1442349] 
[1.1112258, 1.1623145] 
[1.308481, 1.1381828] 
[1.0781722, 0.9020637] 
[1.0229372, 0.85042536] 
[1.3510504, 1.0953008] 
[1.0241706, 0.9727003] 
[1.0024399, 1.0897772] 
[1.282076, 1.0922494] 
