[1.0401216, 1.0154827] 
[0.9338614, 1.0288664] 
[1.0309829, 1.1277406] 
[1.0831072, 0.99365926] 
[1.1550769, 1.1990039] 
[1.1242234, 1.0140331] 
[1.2480233, 1.1118966] 
[1.0676911, 0.9619858] 
[0.91449684, 0.8018553] 
[0.9193338, 0.7991173] 
[1.1260686, 1.1055067] 
[1.0811827, 1.4210589] 
[1.0375423, 1.0454681] 
[1.2118325, 1.224944] 
[0.99205303, 0.9581624] 
[1.0309389, 0.88894284] 
[1.1061242, 0.9961652] 
[1.0351694, 0.9153278] 
[1.1754696, 1.0105357] 
[1.1299486, 1.0011144] 
[1.139898, 1.1767539] 
[1.0022565, 1.1088738] 
[1.0017763, 1.0385065] 
[1.107187, 1.2125328] 
[1.064302, 1.1110599] 
[1.0911161, 0.9186391] 
[1.3350458, 1.1690736] 
[0.98849285, 0.81871325] 
[1.2587087, 1.1116534] 
[1.0453687, 0.92191505] 
[1.1383177, 0.99158585] 
[0.98928297, 0.9643153] 
[1.1477449, 1.1894373] 
[0.9779252, 0.9124452] 
[1.121575, 1.1233847] 
[1.2080679, 1.031353] 
[1.1301508, 0.95594466] 
[1.1565527, 1.0382794] 
[1.2050791, 0.9598392] 
[0.961588, 0.82989436] 
[1.0343373, 0.93376553] 
[1.2059633, 1.2534726] 
[1.0394043, 1.1207356] 
[1.0034477, 1.0340407] 
[1.1295458, 1.1126621] 
[1.0479127, 0.92096853] 
[1.1302229, 1.0540663] 
[1.0454814, 0.94742167] 
[1.2536407, 1.1475921] 
[0.96796477, 0.8693166] 
[1.0769129, 1.1249032] 
[1.2528753, 1.1671226] 
[1.1767249, 1.084351] 
[0.99388057, 1.0281183] 
[0.90783036, 0.99006116] 
[1.0682914, 0.95760095] 
[1.1934006, 1.1307187] 
[1.1738292, 1.0576175] 
[1.0135673, 0.9456491] 
[1.0293522, 0.9190905] 
[1.1255488, 1.127896] 
[1.0819772, 1.0363493] 
[1.1513255, 1.0746102] 
[0.9930735, 0.92909557] 
[1.0408294, 1.1355842] 
[1.2943133, 1.1717237] 
[1.2520223, 1.1089658] 
[1.1580963, 1.0391495] 
[1.0820799, 0.93234026] 
[1.1493449, 0.9970671] 
[1.0761148, 1.109782] 
[1.1831081, 1.1784784] 
[1.0631135, 1.0517744] 
[1.187387, 1.0470107] 
[1.1023748, 1.1517367] 
[1.256913, 1.1217964] 
[1.1706686, 1.0024604] 
[1.1815062, 0.9918475] 
[1.1639136, 1.021384] 
[1.2279336, 1.0116584] 
[1.2426398, 1.1826596] 
[1.224849, 1.2929198] 
[1.2794054, 1.255791] 
[1.2162216, 1.1716692] 
[1.1356043, 1.1644868] 
[1.121871, 1.0381761] 
