[1.293633, 1.246355] 
[1.4671464, 1.1061962] 
[1.3325632, 1.3732481] 
[1.023066, 1.1296849] 
[1.392462, 1.4796925] 
[1.2833428, 1.0483698] 
[1.3676939, 1.1307932] 
[1.5735381, 1.2602582] 
[1.2604032, 1.0690194] 
[1.2547894, 0.97090364] 
[1.0433375, 0.9024076] 
[1.4041126, 1.3681433] 
[0.91490656, 0.9051783] 
[1.1850473, 1.1120639] 
[1.2786088, 1.3957455] 
[1.0350175, 0.80348384] 
[1.4405359, 1.2395039] 
[1.3372155, 1.1092906] 
[1.1430473, 0.92965984] 
[1.0208533, 0.8642528] 
[1.4267033, 1.5188581] 
[1.40434, 1.2991203] 
[1.1632912, 1.2525616] 
[1.1947408, 1.215865] 
[1.4743218, 1.3412057] 
[1.1475265, 0.97517854] 
[1.1180859, 0.9651092] 
[1.1644791, 0.93382394] 
[1.1967264, 1.0394669] 
[1.3001847, 1.1258587] 
[1.1233956, 1.1427702] 
[1.2235826, 1.2406664] 
[1.0279378, 1.0558146] 
[1.4002713, 1.148128] 
[1.1694709, 1.1464579] 
[1.2547419, 1.0740451] 
[1.0981491, 0.9278914] 
[1.3587549, 1.2304192] 
[1.164247, 0.9762322] 
[1.3216597, 1.1957607] 
[1.2236555, 1.2694612] 
[0.91893494, 1.2606947] 
[1.2448708, 1.0446209] 
[1.3039798, 1.4413192] 
[1.0493524, 1.216374] 
[1.3666263, 1.0867505] 
[1.4249159, 1.1758626] 
[1.2766685, 1.1134689] 
[1.1994017, 1.0430428] 
[1.1933736, 1.014933] 
[1.105493, 0.963325] 
[1.3165771, 1.1598055] 
[1.3198965, 1.4755116] 
[1.0794306, 1.1702299] 
[1.1281266, 1.1719545] 
[1.2817242, 1.1152649] 
[1.0956781, 0.92649716] 
[1.0526668, 0.92899346] 
[1.229397, 1.1198527] 
[1.1232677, 0.96099824] 
[1.4102013, 1.2380409] 
[1.112488, 1.2620407] 
[1.5304112, 1.4126043] 
[1.137171, 1.1246974] 
[1.2689078, 1.1379986] 
[1.1858151, 0.96354187] 
[1.2589657, 1.0712209] 
[1.0640073, 0.9194201] 
[1.135022, 0.98196524] 
[1.3489468, 1.1780217] 
[1.2454724, 1.1567512] 
[1.235783, 1.1447258] 
[1.2087855, 1.2779105] 
[1.2217596, 1.313839] 
[1.2715836, 1.003137] 
[1.3855994, 1.1852164] 
[1.2112303, 1.0619627] 
[1.2917894, 1.0726486] 
[1.2845044, 1.0586388] 
[1.2242806, 1.0722976] 
[1.4092675, 1.4008491] 
[1.2310195, 1.2744682] 
[1.1859069, 1.2880393] 
[1.1556622, 0.92159677] 
[1.1654925, 1.2621615] 
[1.2540232, 1.0742042] 
[1.2225418, 1.0438432] 
[1.4535054, 1.179319] 
[1.31212, 1.0768071] 
[1.4660474, 1.2556152] 
[1.1784549, 1.1703196] 
[1.0574853, 1.0899491] 
[1.3779814, 1.2975059] 
[1.3778336, 1.4989426] 
[1.2490656, 1.2262416] 
[1.1043272, 1.0120407] 
[1.2411764, 1.0911736] 
[1.136452, 0.97329533] 
[1.1495732, 1.0163715] 
[1.1732895, 0.989588] 
[1.148477, 1.2418708] 
[1.1963575, 1.2334521] 
[1.3347613, 1.2679522] 
[1.2616925, 1.2233795] 
[1.5861192, 1.4323456] 
[1.1470373, 0.98615545] 
[1.4033493, 1.2223675] 
[0.98276174, 0.84782946] 
[1.250638, 1.1206367] 
[1.0482134, 0.94864976] 
[1.1980298, 0.96327436] 
[1.0785906, 1.0024465] 
[1.3433172, 1.1418898] 
[1.3557701, 1.3196917] 
