[1.6271038, 1.4422058] 
[1.3380556, 1.1923413] 
[1.4310045, 1.4076506] 
[1.4125298, 1.4048307] 
[1.4673278, 1.3397707] 
[1.5335879, 1.2395401] 
[1.8392413, 1.5212588] 
[1.4545552, 1.2169945] 
[1.424576, 1.1889739] 
[1.7221696, 1.4195571] 
[1.4621607, 1.3692509] 
[1.1892376, 1.4198521] 
[1.2695585, 1.543086] 
[1.2924988, 1.5545846] 
[1.4296397, 1.3479083] 
[1.9029659, 1.5253603] 
[1.4598072, 1.2053113] 
[1.6856667, 1.4469867] 
[1.2372854, 0.9732419] 
[1.6087983, 1.354326] 
[1.1134893, 1.1829622] 
[1.7279334, 1.4470369] 
[1.2946031, 1.4265715] 
[1.6053531, 1.400059] 
[1.1558536, 1.3512547] 
[1.8631117, 1.6325877] 
[1.6248951, 1.4163162] 
[1.5569475, 1.3271887] 
[1.1949074, 0.8971815] 
[1.4826815, 1.3055271] 
[1.1441528, 1.3995363] 
[1.3698623, 1.6722872] 
[1.3230824, 1.5575595] 
[1.6394967, 1.4543535] 
[1.3748009, 1.1727129] 
[1.5429227, 1.2827395] 
[1.1546239, 0.94933426] 
[1.3743341, 1.1541812] 
[1.408155, 1.2504317] 
[1.6067699, 1.3471881] 
[1.3263443, 0.9754508] 
[1.3067795, 1.1477191] 
[1.314987, 1.3034203] 
[1.3619174, 1.7089331] 
[1.2803277, 1.5954015] 
[1.4524215, 1.122575] 
[1.588362, 1.4107535] 
[1.4321544, 1.177423] 
[1.5625281, 1.4878273] 
[1.4645436, 1.2574899] 
[0.91415703, 1.2299786] 
[1.0956684, 1.5555289] 
[1.3167536, 1.1128116] 
[1.3375704, 1.5810748] 
[1.3043568, 1.0591762] 
[1.4917676, 1.3161738] 
[1.285644, 1.137923] 
[1.7054324, 1.5737078] 
[1.5235248, 1.2086322] 
[1.1431482, 0.9203119] 
[1.4095106, 1.5018833] 
[1.60863, 1.7220244] 
[1.4019442, 1.5163734] 
[1.3047943, 1.5673944] 
[1.5353317, 1.371079] 
[1.3594515, 1.1463269] 
[1.787272, 1.4950786] 
[1.2970414, 1.1284539] 
[1.622507, 1.3933067] 
[1.4536192, 1.2372271] 
[1.4242837, 1.365647] 
[1.2884631, 1.4409112] 
[1.4397247, 1.4260602] 
[1.4904908, 1.7700129] 
[1.7517784, 1.6136863] 
[1.948242, 1.6715512] 
[1.3632889, 1.1043439] 
[1.6284959, 1.3750365] 
[1.4317031, 1.2873335] 
[1.4451091, 1.2283189] 
[1.4460747, 1.3887054] 
[1.6009161, 1.5309935] 
[1.1510216, 1.2020688] 
[1.4293413, 1.2580886] 
[1.3929081, 1.4307369] 
[1.3042141, 1.124616] 
[1.129873, 0.97533154] 
[1.6927613, 1.4770525] 
[1.2122031, 1.0155749] 
[1.534341, 1.2837287] 
[1.6399176, 1.3607359] 
[1.2348869, 1.2105949] 
[1.3165467, 1.7053041] 
[1.2844312, 1.3029853] 
[1.2770346, 1.4016476] 
[1.499409, 1.3269708] 
[1.740046, 1.2955503] 
[2.0034025, 1.6541562] 
[1.5000565, 1.2742608] 
[1.3691771, 1.2167647] 
[1.262799, 1.1875472] 
[1.7556341, 1.4919171] 
[1.4415185, 1.5288415] 
[1.1684473, 1.1084728] 
[1.4430771, 1.3074554] 
[1.1360745, 0.9598315] 
[1.4536228, 1.3143059] 
[1.4793949, 1.3071697] 
[1.3141297, 1.129431] 
[1.3950665, 1.2634014] 
[1.5496451, 1.6914132] 
[1.490001, 1.6481589] 
[1.4113337, 1.6432427] 
[1.0074898, 1.1025791] 
[1.2090476, 1.6942325] 
[1.330219, 1.2165861] 
[1.2590477, 1.0643342] 
[1.3835157, 1.12601] 
[1.5556105, 1.3512278] 
[1.3532071, 1.1666331] 
[1.7707293, 1.7312402] 
[1.3865203, 1.371474] 
[1.4457052, 1.4600626] 
[1.464226, 1.6562848] 
[1.3055991, 1.6095034] 
[1.0106394, 0.83153975] 
[1.582351, 1.3592727] 
[1.3733258, 1.1677401] 
[1.1079147, 0.9027339] 
[1.6755686, 1.4019974] 
[1.3663973, 1.3634188] 
[1.6002733, 1.3225081] 
[1.0437404, 1.3056005] 
[1.8885758, 1.3941755] 
[1.6465437, 1.4637899] 
[1.7282507, 1.5183247] 
[1.8443484, 1.5497937] 
[1.1474767, 1.0158168] 
[1.779421, 1.556855] 
[1.559425, 1.2508061] 
[1.5010343, 1.4289042] 
[1.4192623, 0.9278149] 
[1.481657, 1.5179923] 
[1.4090557, 1.4111845] 
[1.5997963, 1.4810964] 
[1.3237323, 1.13272] 
[1.5695988, 1.3388789] 
[1.402337, 1.1481094] 
[1.5416366, 1.3302463] 
[1.5993387, 1.3899815] 
[1.702487, 1.5633788] 
[1.4923964, 1.6200148] 
[1.3328996, 1.5374731] 
[1.4533049, 1.6216586] 
[1.5281022, 1.5432649] 
[1.4166679, 1.1997883] 
[1.2409258, 0.9656023] 
[1.4225837, 1.2110875] 
[1.5675008, 1.3426102] 
[1.48071, 1.1303093] 
[1.2152944, 1.2443831] 
[1.4076519, 1.7626735] 
[1.620901, 1.3888025] 
[1.3960001, 1.555405] 
[1.1583488, 1.0774133] 
[1.4671397, 1.1559644] 
[1.5349832, 1.3015373] 
[1.7617974, 1.5695398] 
[1.1278828, 0.87431043] 
[1.2484694, 1.0474575] 
[1.1371789, 1.2499427] 
[1.432215, 1.5103498] 
[1.3619778, 1.4204212] 
[1.4051092, 1.0765414] 
[1.4702926, 1.2645732] 
[1.7277613, 1.5087987] 
[1.3915522, 1.1591966] 
[1.4250078, 1.1420056] 
[1.052362, 0.91330594] 
[1.5497584, 1.245255] 
[1.4635789, 1.6647527] 
[1.6418437, 1.3232965] 
[1.3733071, 1.4912019] 
[1.3049933, 1.5088246] 
[1.1032295, 1.3804495] 
[1.4257647, 1.2651184] 
[1.4862769, 1.2225589] 
[1.3043752, 1.0762261] 
[1.1461273, 0.9854749] 
[1.5674074, 1.3002853] 
[1.268899, 1.4170448] 
[1.3614684, 1.0747919] 
[1.4572178, 1.2888597] 
[1.2899566, 1.2841703] 
[1.3347429, 1.4952514] 
[1.6533124, 1.4676089] 
[1.4174563, 1.1549394] 
[1.1208563, 0.96188307] 
[1.486824, 1.2730883] 
[1.2355033, 1.1184275] 
[1.5104883, 1.3657806] 
[1.3127397, 1.7062156] 
[1.3632739, 1.3294387] 
[1.380872, 1.3479984] 
[1.4163574, 1.4303976] 
